,Depth,Sv
187,3116.2278,7667.157468765866
188,3116.3528,7667.635334166745
189,3116.4778,7668.10639474726
190,3116.6028,7668.573955198241
191,3116.7278,7669.041764389391
192,3116.8528,7669.50427896835
193,3116.9778,7669.9488309536055
194,3117.1028,7670.378867173225
195,3117.2278,7670.803093533161
196,3117.3528,7671.2257563834555
197,3117.4778,7671.650462456576
198,3117.6028,7672.080854019296
199,3117.7278,7672.514532505691
200,3117.8528,7672.952137533341
201,3117.9778,7673.396831655836
202,3118.1028,7673.849396627996
203,3118.2278,7674.2997940072455
204,3118.3528,7674.758275442021
205,3118.4778,7675.2184092222105
206,3118.6028,7675.674065679341
207,3118.7278,7676.128407367001
208,3118.8528,7676.582144971391
209,3118.9778,7677.033643914251
210,3119.1028,7677.483952457726
211,3119.2278,7677.929197362027
212,3119.3528,7678.365452085896
213,3119.4778,7678.797407158257
214,3119.6028,7679.226128608407
215,3119.7278,7679.6581725165415
216,3119.8528,7680.094214034551
217,3119.9778,7680.532760721417
218,3120.1028,7680.972124697411
219,3120.2278,7681.410635849967
220,3120.3528,7681.8467129022865
221,3120.4778,7682.286592125776
222,3120.6028,7682.733329471096
223,3120.7278,7683.186160950581
224,3120.8528,7683.641497598921
225,3120.9778,7684.089443110781
226,3121.1028,7684.542629933366
227,3121.2278,7684.994484219325
228,3121.3528,7685.443957706515
229,3121.4778,7685.895634320925
230,3121.6028,7686.332884005475
231,3121.7278,7686.779834556654
232,3121.8528,7687.225239365349
233,3121.9778,7687.669595911899
234,3122.1028,7688.118109972719
235,3122.2278,7688.5707993149645
236,3122.3528,7689.0196687188845
237,3122.4778,7689.463243510614
238,3122.6028,7689.900848538264
239,3122.7278,7690.337121029289
240,3122.8528,7690.776200730804
241,3122.9778,7691.206965403779
242,3123.1028,7691.631209530869
243,3123.2278,7692.0571060033735
244,3123.3528,7692.486929017134
245,3123.4778,7692.917818060194
246,3123.6028,7693.344851630619
247,3123.7278,7693.7742126983485
248,3123.8528,7694.208122157758
249,3123.9778,7694.644021538528
250,3124.1028,7695.078908191464
251,3124.2278,7695.511911525969
252,3124.3528,7695.946584973043
253,3124.4778,7696.384030096298
254,3124.6028,7696.818223830189
255,3124.7278,7697.251760179343
256,3124.8528,7697.687339751324
257,3124.9778,7698.124358462858
258,3125.1028,7698.566334210638
259,3125.2278,7699.005165171983
260,3125.3528,7699.442450390843
261,3125.4778,7699.878865019108
262,3125.6028,7700.313876042128
263,3125.7278,7700.747483459903
264,3125.8528,7701.181215247763
265,3125.9778,7701.620810196773
266,3126.1028,7702.0604584472485
267,3126.2278,7702.496375595173
268,3126.3528,7702.932807990593
269,3126.4778,7703.382228176318
270,3126.6028,7703.849522119973
271,3126.7278,7704.312782919443
272,3126.8528,7704.769167829928
273,3126.9778,7705.224166902323
274,3127.1028,7705.676038955438
275,3127.2278,7706.122811835068
276,3127.3528,7706.5660845851635
277,3127.4778,7707.007811592774
278,3127.6028,7707.449360928834
279,3127.7278,7707.891247840839
280,3127.8528,7708.3333479587045
281,3127.9778,7708.775128267779
282,3128.1028,7709.215931383329
283,3128.2278,7709.655917209749
284,3128.3528,7710.095885269014
285,3128.4778,7710.536706151719
286,3128.6028,7710.976940718309
287,3128.7278,7711.417743833859
288,3128.8528,7711.8592221013
289,3128.9778,7712.302459317085
290,3129.1028,7712.748663647755
291,3129.2278,7713.196502556685
292,3129.3528,7713.656991679975
293,3129.4778,7714.119062080061
294,3129.6028,7714.587795163271
295,3129.7278,7715.063315299691
296,3129.8528,7715.532741301946
297,3129.9778,7716.001527686621
298,3130.1028,7716.465232664966
299,3130.2278,7716.921901849931
300,3130.3528,7717.37119766557
301,3130.4778,7717.814328278426
302,3130.6028,7718.253940994591
303,3130.7278,7718.693233901966
304,3130.8528,7719.132544576496
305,3130.9778,7719.578109289586
306,3131.1028,7720.033552540855
307,3131.2278,7720.496795573171
308,3131.3528,7720.964782435871
309,3131.4778,7721.430548404196
310,3131.6028,7721.898108855176
311,3131.7278,7722.367392720192
312,3131.8528,7722.835308514272
313,3131.9778,7723.299155629857
314,3132.1028,7723.757814736182
315,3132.2278,7724.211214764627
316,3132.3528,7724.660848156212
317,3132.4778,7725.107763173081
318,3132.6028,7725.5523862269565
319,3132.7278,7725.996476266181
320,3132.8528,7726.439482508951
321,3132.9778,7726.8820623400015
322,3133.1028,7727.324038087781
323,3133.2278,7727.765516355222
324,3133.3528,7728.207616473087
325,3133.4778,7728.649645522332
326,3133.6028,7729.092829436652
327,3133.7278,7729.535462569167
328,3133.8528,7729.977989098752
329,3133.9778,7730.422096905132
330,3134.1028,7730.865458491002
331,3134.2278,7731.312817686747
332,3134.3528,7731.761402816187
333,3134.4778,7732.208637641847
334,3134.6028,7732.653509435892
335,3134.7278,7733.096906556072
336,3134.8528,7733.538633563682
337,3134.9778,7733.979561049317
338,3135.1028,7734.419031628242
339,3135.2278,7734.857525013642
340,3135.3528,7735.295982864732
341,3135.4778,7735.733818865397
342,3135.6028,7736.175297132837
343,3135.7278,7736.620115625417
344,3135.8528,7737.069482509677
345,3135.9778,7737.522580496487
346,3136.1028,7737.9758739220015
347,3136.2278,7738.429060744586
348,3136.3528,7738.878196655832
349,3136.4778,7739.324685260982
350,3136.6028,7739.769610356492
351,3136.7278,7740.214322246142
352,3136.8528,7740.662001250676
353,3136.9778,7741.111101627612
354,3137.1028,7741.558780632146
355,3137.2278,7742.003918933517
356,3137.3528,7742.4471028478365
357,3137.4778,7742.890375597932
358,3137.6028,7743.336881970236
359,3137.7278,7743.787776829827
360,3137.8528,7744.242189586107
361,3137.9778,7744.701470542857
362,3138.1028,7745.165122219737
363,3138.2278,7745.627103784047
364,3138.3528,7746.085034437017
365,3138.4778,7746.5403533182025
366,3138.6028,7746.990946136158
367,3138.7278,7747.438198728973
368,3138.8528,7747.886392981002
369,3138.9778,7748.335511125092
370,3139.1028,7748.785979572962
371,3139.2278,7749.236465787987
372,3139.3528,7749.685779370782
373,3139.4778,7750.133831485572
374,3139.6028,7750.581688161657
375,3139.7278,7751.026933065958
376,3139.8528,7751.471271845353
377,3139.9778,7751.916463448188
378,3140.1028,7752.364124685568
379,3140.2278,7752.814646434903
380,3140.3528,7753.265168184238
381,3140.4778,7753.7200606537035
382,3140.6028,7754.177831402279
383,3140.7278,7754.6369879889435
384,3140.8528,7755.094048051318
385,3140.9778,7755.544019018848
386,3141.1028,7755.989974609348
387,3141.2278,7756.434881937703
388,3141.3528,7756.8854925228125
389,3141.4778,7757.343085599838
390,3141.6028,7757.804551916653
391,3141.7278,7758.267084262768
392,3141.8528,7758.720590894142
393,3141.9778,7759.1675947467875
394,3142.1028,7759.611791388942
395,3142.2278,7760.056698717297
396,3142.3528,7760.504697530622
397,3142.4778,7760.956160939172
398,3142.6028,7761.412741288362
399,3142.7278,7761.8727329313115
400,3142.8528,7762.332689039951
401,3142.9778,7762.788452100011
402,3143.1028,7763.236521981957
403,3143.2278,7763.681376008847
404,3143.3528,7764.127082859177
405,3143.4778,7764.576041098871
406,3143.6028,7765.026065367866
407,3143.7278,7765.472607274481
408,3143.8528,7765.918331891966
409,3143.9778,7766.367005857181
410,3144.1028,7766.821756189405
411,3144.2278,7767.283204739066
412,3144.3528,7767.74857982998
413,3144.4778,7768.21205383531
414,3144.6028,7768.67190334102
415,3144.7278,7769.124841423435
416,3144.8528,7769.575167734065
417,3144.9778,7770.02810581648
418,3145.1028,7770.4872446359905
419,3145.2278,7770.953508084655
420,3145.3528,7771.423307197166
421,3145.4778,7771.891791540205
422,3145.6028,7772.360346951866
423,3145.7278,7772.8297907212755
424,3145.8528,7773.296036402786
425,3145.9778,7773.755939209961
426,3146.1028,7774.205448231461
427,3146.2278,7774.650817505845
428,3146.3528,7775.09554716265
429,3146.4778,7775.5399037092
430,3146.6028,7775.985130846345
431,3146.7278,7776.429522927205
432,3146.8528,7776.873577432119
433,3146.9778,7777.317383196864
434,3147.1028,7777.760975755749
435,3147.2278,7778.204550547479
436,3147.3528,7778.648658353859
437,3147.4778,7779.093210339114
438,3147.6028,7779.5382775718645
439,3147.7278,7779.984019956504
440,3147.8528,7780.430082149935
441,3147.9778,7780.87495394398
442,3148.1028,7781.31877747588
443,3148.2278,7781.763471598375
444,3148.3528,7782.211985659195
445,3148.4778,7782.666789292885
446,3148.6028,7783.12758045781
447,3148.7278,7783.58607965974
448,3148.8528,7784.03779180846
449,3148.9778,7784.4868388839295
450,3149.1028,7784.934926533029
451,3149.2278,7785.382978647819
452,3149.3528,7785.833322725604
453,3149.4778,7786.28025550963
454,3149.6028,7786.730830560429
455,3149.7278,7787.1830046551795
456,3149.8528,7787.636404683624
457,3149.9778,7788.0921322093745
458,3150.1028,7788.54258289009
459,3150.2278,7788.9901197573845
460,3150.3528,7789.43463620833
461,3150.4778,7789.8773759437745
462,3150.6028,7790.319529363104
463,3150.7278,7790.7610431648545
464,3150.8528,7791.202859008239
465,3150.9778,7791.6453322363595
466,3151.1028,7792.088800425159
467,3151.2278,7792.532304148269
468,3151.3528,7792.974333197514
469,3151.4778,7793.414923107204
470,3151.6028,7793.855655154134
471,3151.7278,7794.296920215715
472,3151.8528,7794.737652262645
473,3151.9778,7795.17754925329
474,3152.1028,7795.61789042281
475,3152.2278,7796.058498099655
476,3152.3528,7796.503725236799
477,3152.4778,7796.951528611419
478,3152.6028,7797.400948797144
479,3152.7278,7797.851346176394
480,3152.8528,7798.299256153944
481,3152.9778,7798.745620389009
482,3153.1028,7799.191273937874
483,3153.2278,7799.636963021049
484,3153.3528,7800.082900844394
485,3153.4778,7800.527914775679
486,3153.6028,7800.966710202714
487,3153.7278,7801.40163238996
488,3153.8528,7801.833196584909
489,3153.9778,7802.263090667289
490,3154.1028,7802.692984749669
491,3154.2278,7803.12248795464
492,3154.3528,7803.54207708712
493,3154.4778,7803.954434987515
494,3154.6028,7804.36156934434
495,3154.7278,7804.762094319505
496,3154.8528,7805.151959001671
497,3154.9778,7805.529297839561
498,3155.1028,7805.892494022071
499,3155.2278,7806.248068095087
500,3155.3528,7806.599342516592
501,3155.4778,7806.947774193297
502,3155.6028,7807.295175375012
503,3155.7278,7807.643393845857
504,3155.8528,7807.992713880311
505,3155.9778,7808.343899466041
506,3156.1028,7808.696719630031
507,3156.2278,7809.0503570831515
508,3156.3528,7809.405451442982
509,3156.4778,7809.760776775826
510,3156.6028,7810.1170793021965
511,3156.7278,7810.474892036742
512,3156.8528,7810.834570322562
513,3156.9778,7811.196167461122
514,3157.1028,7811.5569473105525
515,3157.2278,7811.916678897837
516,3157.3528,7812.275699798923
517,3157.4778,7812.634489726993
518,3157.6028,7812.993297422217
519,3157.7278,7813.351465499863
520,3157.8528,7813.709171631477
521,3157.9778,7814.066238145512
522,3158.1028,7814.423002617912
523,3158.2278,7814.779696021692
524,3158.3528,7815.136247288232
525,3158.4778,7815.492958459167
526,3158.6028,7815.848727970887
527,3158.7278,7816.203555823392
528,3158.8528,7816.557353180907
529,3158.9778,7816.910599756617
530,3159.1028,7817.265374307656
531,3159.2278,7817.621783436956
532,3159.3528,7817.979560637192
533,3159.4778,7818.337533276132
534,3159.6028,7818.694368817151
535,3159.7278,7819.049161135346
536,3159.8528,7819.402158970886
537,3159.9778,7819.752864843432
538,3160.1028,7820.1026645910715
539,3160.2278,7820.452268900007
540,3160.3528,7820.801837674632
541,3160.4778,7821.151370914948
542,3160.6028,7821.499607152948
543,3160.7278,7821.846564155788
544,3160.8528,7822.193343487078
545,3160.9778,7822.5410111761175
546,3161.1028,7822.890153539022
547,3161.2278,7823.240770575792
548,3161.3528,7823.591689654198
549,3161.4778,7823.942928541393
550,3161.6028,7824.294505004533
551,3161.7278,7824.646294673533
552,3161.8528,7824.998084342533
553,3161.9778,7825.349998381618
554,3162.1028,7825.701788050618
555,3162.2278,7826.052920334883
556,3162.3528,7826.404123687768
557,3162.4778,7826.7569083174485
558,3162.6028,7827.111629567024
559,3162.7278,7827.468980355538
560,3162.8528,7827.828445435498
561,3162.9778,7828.189509559408
562,3163.1028,7828.553114386483
563,3163.2278,7828.921516345407
564,3163.3528,7829.2932762966275
565,3163.4778,7829.669478036598
566,3163.6028,7830.048611357143
567,3163.7278,7830.428864008453
568,3163.8528,7830.809631907258
569,3163.9778,7831.192833906298
570,3164.1028,7831.576728824383
571,3164.2278,7831.962222786418
572,3164.3528,7832.348303064568
573,3164.4778,7832.733157409023
574,3164.6028,7833.115364447383
575,3164.7278,7833.495972441793
576,3164.8528,7833.871250289703
577,3164.9778,7834.243187912473
578,3165.1028,7834.6107725822685
579,3165.2278,7834.972884968323
580,3165.3528,7835.332634322764
581,3165.4778,7835.689061219218
582,3165.6028,7836.043889071723
583,3165.7278,7836.3977041963935
584,3165.8528,7836.750915237793
585,3165.9778,7837.104197347813
586,3166.1028,7837.458545487133
587,3166.2278,7837.814012957218
588,3166.3528,7838.170368785053
589,3166.4778,7838.527541902018
590,3166.6028,7838.885407938028
591,3166.7278,7839.243735920068
592,3166.8528,7839.604124892087
593,3166.9778,7839.966486018312
594,3167.1028,7840.331672122182
595,3167.2278,7840.696058704077
596,3167.3528,7841.055470482572
597,3167.4778,7841.417849375952
598,3167.6028,7841.784510153687
599,3167.7278,7842.154262416392
600,3167.8528,7842.5240502134075
601,3167.9778,7842.891510513117
602,3168.1028,7843.256749918452
603,3168.2278,7843.622149228182
604,3168.3528,7843.989271951947
605,3168.4778,7844.3578693495765
606,3168.6028,7844.728492202877
607,3168.7278,7845.101691293652
608,3168.8528,7845.475849810797
609,3168.9778,7845.8510743572415
610,3169.1028,7846.226103464982
611,3169.2278,7846.600617325227
612,3169.3528,7846.974758075217
613,3169.4778,7847.348756687968
614,3169.6028,7847.721813641502
615,3169.7278,7848.094390881853
616,3169.8528,7848.466648313412
617,3169.9778,7848.839190019452
618,3170.1028,7849.212691151862
619,3170.2278,7849.587276080727
620,3170.3528,7849.963051408977
621,3170.4778,7850.341189768842
622,3170.6028,7850.721122611362
623,3170.7278,7851.102636730678
624,3170.8528,7851.486123004198
625,3170.9778,7851.869609277718
626,3171.1028,7852.255316445613
627,3171.2278,7852.642089642808
628,3171.3528,7853.029484690428
629,3171.4778,7853.416648765033
630,3171.6028,7853.801023396302
631,3171.7278,7854.182875091562
632,3171.8528,7854.562985605632
633,3171.9778,7854.942900680997
634,3172.1028,7855.324094991522
635,3172.2278,7855.707279223407
636,3172.3528,7856.091582786056
637,3172.4778,7856.477201118177
638,3172.6028,7856.862055462631
639,3172.7278,7857.2456483390815
640,3172.8528,7857.628708200881
641,3172.9778,7858.012691954741
642,3173.1028,7858.400939825801
643,3173.2278,7858.792439086226
644,3173.3528,7859.187189736016
645,3173.4778,7859.582828743556
646,3173.6028,7859.976264623876
647,3173.7278,7860.368456803346
648,3173.8528,7860.758054978186
649,3173.9778,7861.148399373536
650,3174.1028,7861.540929128952
651,3174.2278,7861.935750847361
652,3174.3528,7862.332189376876
653,3174.4778,7862.728663440701
654,3174.6028,7863.123680597816
655,3174.7278,7863.518342411831
656,3174.8528,7863.913466171876
657,3174.9778,7864.3094427553615
658,3175.1028,7864.706894012712
659,3175.2278,7865.104451872992
660,3175.3528,7865.500250784928
661,3175.4778,7865.892691704567
662,3175.6028,7866.2810106442475
663,3175.7278,7866.665225371123
664,3175.8528,7867.044856172008
665,3175.9778,7867.421661995248
666,3176.1028,7867.795927115322
667,3176.2278,7868.168895233082
668,3176.3528,7868.541046061712
669,3176.4778,7868.910034336752
670,3176.6028,7869.277654540857
671,3176.7278,7869.647104761927
672,3176.8528,7870.021085607522
673,3176.9778,7870.400165626602
674,3177.1028,7870.7826036379765
675,3177.2278,7871.166018842877
676,3177.3528,7871.549984829582
677,3177.4778,7871.932991389917
678,3177.6028,7872.313244041227
679,3177.7278,7872.689623452748
680,3177.8528,7873.062733707748
681,3177.9778,7873.435595222578
682,3178.1028,7873.804903306408
683,3178.2278,7874.173713909898
684,3178.3528,7874.549080593582
685,3178.4778,7874.939833633497
686,3178.6028,7875.353275330347
687,3178.7278,7875.784270976337
688,3178.8528,7876.2180560656625
689,3178.9778,7876.651805620678
690,3179.1028,7877.087314124038
691,3179.2278,7877.5245105071235
692,3179.3528,7877.964194291909
693,3179.4778,7878.403469432129
694,3179.6028,7878.841447570034
695,3179.7278,7879.278412980104
696,3179.8528,7879.714721005439
697,3179.9778,7880.149181246654
698,3180.1028,7880.583215076149
699,3180.2278,7881.016342780739
700,3180.3528,7881.449346115244
701,3180.4778,7881.88298906733
702,3180.6028,7882.31736047277
703,3180.7278,7882.752886743285
704,3180.8528,7883.187080477175
705,3180.9778,7883.61425618484
706,3181.1028,7884.03242394492
707,3181.2278,7884.44479961247
708,3181.3528,7884.8595916131
709,3181.4778,7885.2845819607
710,3181.6028,7885.721884946715
711,3181.7278,7886.164677983626
712,3181.8528,7886.607613157776
713,3181.9778,7887.050548331926
714,3182.1028,7887.493341368836
715,3182.2278,7887.934055648611
716,3182.3528,7888.3703281396365
717,3182.4778,7888.801430388557
718,3182.6028,7889.2274334639915
719,3182.7278,7889.647804351292
720,3182.8528,7890.060872937886
721,3182.9778,7890.468469240742
722,3183.1028,7890.873631443362
723,3183.2278,7891.279753072352
724,3183.3528,7891.690085517077
725,3183.4778,7892.107862399747
726,3183.6028,7892.527451532227
727,3183.7278,7892.954680541357
728,3183.8528,7893.3893362212775
729,3183.9778,7893.829712925108
730,3184.1028,7894.276716777753
731,3184.2278,7894.725657250293
732,3184.3528,7895.176783082898
733,3184.4778,7895.637805220837
734,3184.6028,7896.099946689543
735,3184.7278,7896.543272741103
736,3184.8528,7896.960516609122
737,3184.9778,7897.3536326806525
738,3185.1028,7897.733441153087
739,3185.2278,7898.108878905392
740,3185.3528,7898.484885206657
741,3185.4778,7898.861833167137
742,3185.6028,7899.238603456067
743,3185.7278,7899.6144853872465
744,3185.8528,7899.988501767151
745,3185.9778,7900.361309980516
746,3186.1028,7900.734278098276
747,3186.2278,7901.107477189052
748,3186.3528,7901.479556949062
749,3186.4778,7901.849575719091
750,3186.6028,7902.217480197676
751,3186.7278,7902.584425249891
752,3186.8528,7902.952294194166
753,3186.9778,7903.321069263346
754,3187.1028,7903.6908392932055
755,3187.2278,7904.0610179676305
756,3187.3528,7904.431285477831
757,3187.4778,7904.801481919411
758,3187.6028,7905.171323017891
759,3187.7278,7905.5398671140565
760,3187.8528,7905.909601609606
761,3187.9778,7906.281166122121
762,3188.1028,7906.656568340116
763,3188.2278,7907.037034197286
764,3188.3528,7907.411583591841
765,3188.4778,7907.780909442826
766,3188.6028,7908.143874652321
767,3188.7278,7908.503837212621
768,3188.8528,7908.864101814556
769,3188.9778,7909.223282620036
770,3189.1028,7909.580135928211
771,3189.2278,7909.935319123816
772,3189.3528,7910.290591155196
773,3189.4778,7910.646254063986
774,3189.6028,7911.001224053731
775,3189.7278,7911.355234617105
776,3189.8528,7911.709085276086
777,3189.9778,7912.0635044840255
778,3190.1028,7912.4200912848755
779,3190.2278,7912.779449761905
780,3190.3528,7913.1402829128
781,3190.4778,7913.5034790953105
782,3190.6028,7913.867439265486
783,3190.7278,7914.230688749461
784,3190.8528,7914.592516861036
785,3190.9778,7914.952870298745
786,3191.1028,7915.3116957611255
787,3191.2278,7915.670947635225
788,3191.3528,7916.031834087586
789,3191.4778,7916.394781529925
790,3191.6028,7916.75994986664
791,3191.7278,7917.12726802911
792,3191.8528,7917.49458619158
793,3191.9778,7917.86190435405
794,3192.1028,7918.228565131785
795,3192.2278,7918.59430201746
796,3192.3528,7918.95909724392
797,3192.4778,7919.32264876953
798,3192.6028,7919.686040390745
799,3192.7278,7920.05056910988
800,3192.8528,7920.416057255385
801,3192.9778,7920.783339883545
802,3193.1028,7921.15415817555
803,3193.2278,7921.526753183055
804,3193.3528,7921.90044975417
805,3193.4778,7922.269526864985
806,3193.6028,7922.6382486327
807,3193.7278,7923.01494785301
808,3193.8528,7923.403817574495
809,3193.9778,7923.816157707735
810,3194.1028,7924.236937239601
811,3194.2278,7924.661678847031
812,3194.3528,7925.086047344206
813,3194.4778,7925.504925790487
814,3194.6028,7925.9196822568065
815,3194.7278,7926.330885292126
816,3194.8528,7926.742194930376
817,3194.9778,7927.154108651896
818,3195.1028,7927.565933537641
819,3195.2278,7927.977900560626
820,3195.3528,7928.388961458706
821,3195.4778,7928.800235562646
822,3195.6028,7929.211012186246
823,3195.7278,7929.621078123646
824,3195.8528,7930.030611046396
825,3195.9778,7930.438829199677
826,3196.1028,7930.847189490197
827,3196.2278,7931.255585315027
828,3196.3528,7931.663821235462
829,3196.4778,7932.0718261828815
830,3196.6028,7932.479724527371
831,3196.7278,7932.887978214962
832,3196.8528,7933.296676081427
833,3196.9778,7933.705835893922
834,3197.1028,7934.115830762702
835,3197.2278,7934.526767290697
836,3197.3528,7934.937312941282
837,3197.4778,7935.347911893332
838,3197.6028,7935.757924529267
839,3197.7278,7936.166622395733
840,3197.8528,7936.574183164278
841,3197.9778,7936.981690631358
842,3198.1028,7937.388682850943
843,3198.2278,7937.796812168448
844,3198.3528,7938.201370287798
845,3198.4778,7938.600829233664
846,3198.6028,7938.996095130949
847,3198.7278,7939.3877009943035
848,3198.8528,7939.7714715423035
849,3198.9778,7940.149236791914
850,3199.1028,7940.519166726169
851,3199.2278,7940.881865428339
852,3199.3528,7941.2409751651985
853,3199.4778,7941.596922348468
854,3199.6028,7941.9523542842435
855,3199.7278,7942.309420798279
