,Depth,Sv
190,3130.063,7238.195129202497
191,3130.188,7238.613225893957
192,3130.313,7239.033188136692
193,3130.438,7239.459297815057
194,3130.563,7239.896956144172
195,3130.688,7240.346784974462
196,3130.813,7240.801890649787
197,3130.938,7241.253016482392
198,3131.063,7241.695489710512
199,3131.188,7242.135386701158
200,3131.313,7242.572103371058
201,3131.438,7243.006012830468
202,3131.563,7243.436706434823
203,3131.688,7243.8632247577525
204,3131.813,7244.286331786922
205,3131.938,7244.708230649552
206,3132.063,7245.129347757362
207,3132.188,7245.550660303877
208,3132.313,7245.972825673832
209,3132.438,7246.3954174555065
210,3132.563,7246.817458455376
211,3132.688,7247.239588291021
212,3132.813,7247.660740933142
213,3132.938,7248.080525504327
214,3133.063,7248.499403950607
215,3133.188,7248.917305203362
216,3133.313,7249.336023745247
217,3133.438,7249.756092590912
218,3133.563,7250.177049794327
219,3133.688,7250.598593313857
220,3133.813,7251.0211673283775
221,3133.938,7251.443083958163
222,3134.063,7251.865071656568
223,3134.188,7252.286011092828
224,3134.313,7252.705369252293
225,3134.438,7253.123306039358
226,3134.563,7253.539821454023
227,3134.688,7253.954933263442
228,3134.813,7254.370720224752
229,3134.938,7254.787235639417
230,3135.063,7255.2045328089025
231,3135.188,7255.623393488027
232,3135.313,7256.042822716113
233,3135.438,7256.462323012818
234,3135.563,7256.883386819163
235,3135.688,7257.306778122813
236,3135.813,7257.732070512048
237,3135.938,7258.157931450243
238,3136.063,7258.581216150963
239,3136.188,7259.003861234103
240,3136.313,7259.426435248623
241,3136.438,7259.849737716499
242,3136.563,7260.274390488154
243,3136.688,7260.697408681549
244,3136.813,7261.121510671399
245,3136.938,7261.544955276514
246,3137.063,7261.967280550864
247,3137.188,7262.388628631689
248,3137.313,7262.808466504339
249,3137.438,7263.229281570514
250,3137.563,7263.653703369154
251,3137.688,7264.080328295014
252,3137.813,7264.507219728199
253,3137.938,7264.933062899238
254,3138.063,7265.356827313143
255,3138.188,7265.778815011548
256,3138.313,7266.200109790909
257,3138.438,7266.621742146213
258,3138.563,7267.044316160734
259,3138.688,7267.4679739717085
260,3138.813,7267.8943856917085
261,3138.938,7268.324919391668
262,3139.063,7268.7591486598685
263,3139.188,7269.195207945034
264,3139.313,7269.630538776843
265,3139.438,7270.063257836869
266,3139.563,7270.492992014853
267,3139.688,7270.9216779306935
268,3139.813,7271.349990736278
269,3139.938,7271.780222394604
270,3140.063,7272.216761392954
271,3140.188,7272.657653344279
272,3140.313,7273.105012540024
273,3140.438,7273.552638243094
274,3140.563,7274.000175110389
275,3140.688,7274.450838996964
276,3140.813,7274.903652709294
277,3140.938,7275.358278671434
278,3141.063,7275.812229481684
279,3141.188,7276.263906096094
280,3141.313,7276.713042007339
281,3141.438,7277.160010325674
282,3141.563,7277.60189723768
283,3141.688,7278.040568294629
284,3141.813,7278.477640307629
285,3141.938,7278.917164188019
286,3142.063,7279.364025903425
287,3142.188,7279.822027625015
288,3142.313,7280.29955544995
289,3142.438,7280.786428798416
290,3142.563,7281.274616916351
291,3142.688,7281.755182924791
292,3142.813,7282.220877824497
293,3142.938,7282.676800788951
294,3143.063,7283.124817369431
295,3143.188,7283.568356626851
296,3143.313,7284.010350141786
297,3143.438,7284.452237053792
298,3143.563,7284.893786389852
299,3143.688,7285.337414483047
300,3143.813,7285.783707649492
301,3143.938,7286.231741997127
302,3144.063,7286.679989550622
303,3144.188,7287.127082239042
304,3144.313,7287.572664719287
305,3144.438,7288.018797981337
306,3144.563,7288.464824640458
307,3144.688,7288.910211681998
308,3144.813,7289.355545422072
309,3144.938,7289.802833549197
310,3145.063,7290.254492396452
311,3145.188,7290.7116057602925
312,3145.313,7291.173551790293
313,3145.438,7291.641236611357
314,3145.563,7292.117058789412
315,3145.688,7292.603630096242
316,3145.813,7293.096046797067
317,3145.938,7293.587130961268
318,3146.063,7294.073329157843
319,3146.188,7294.551123490102
320,3146.313,7295.016498581017
321,3146.438,7295.473736314942
322,3146.563,7295.922303677226
323,3146.688,7296.367637417301
324,3146.813,7296.812402608416
325,3146.938,7297.256741387811
326,3147.063,7297.700724824106
327,3147.188,7298.144352917301
328,3147.313,7298.588336353596
329,3147.438,7299.032675132991
330,3147.563,7299.477813434361
331,3147.688,7299.925297000192
332,3147.813,7300.378394987001
333,3147.938,7300.8465772884065
334,3148.063,7301.333450636872
335,3148.188,7301.838091140337
336,3148.313,7302.351792892852
337,3148.438,7302.8561313546825
338,3148.563,7303.338616215862
339,3148.688,7303.799993696902
340,3148.813,7304.248561059187
341,3148.938,7304.691478466181
342,3149.063,7305.132352650351
343,3149.188,7305.573582177621
344,3149.313,7306.014296457396
345,3149.438,7306.455721423371
346,3149.563,7306.899935832681
347,3149.688,7307.349373785561
348,3149.813,7307.80595413475
349,3149.938,7308.2675092873405
350,3150.063,7308.7378414145005
351,3150.188,7309.21098075215
352,3150.313,7309.680051411305
353,3150.438,7310.14030956158
354,3150.563,7310.5902449948
355,3150.688,7311.03893672717
356,3150.813,7311.4878416654
357,3150.938,7311.93752835845
358,3151.063,7312.387268352965
359,3151.188,7312.835107261895
360,3151.313,7313.280423234815
361,3151.438,7313.7202491568405
362,3151.563,7314.162455877636
363,3151.688,7314.607842919176
364,3151.813,7315.053407632266
365,3151.938,7315.502863352301
366,3152.063,7315.943293357595
367,3152.188,7316.381893345925
368,3152.313,7316.821061883215
369,3152.438,7317.261403052736
370,3152.563,7317.703165594656
371,3152.688,7318.145425616915
372,3152.813,7318.58841409253
373,3152.938,7319.0360397956
374,3153.063,7319.48967079706
375,3153.188,7319.946801928055
376,3153.313,7320.401001478474
377,3153.438,7320.84910689473
378,3153.563,7321.291402451299
379,3153.688,7321.731246140479
380,3153.813,7322.170752253714
381,3153.938,7322.609956325315
382,3154.063,7323.050261960525
383,3154.188,7323.492912860195
384,3154.313,7323.937180570971
385,3154.438,7324.382656448286
386,3154.563,7324.829535930846
387,3154.688,7325.278174361751
388,3154.813,7325.721518180466
389,3154.938,7326.1543260762655
390,3155.063,7326.57588736295
391,3155.188,7326.987960988865
392,3155.313,7327.393265328725
393,3155.438,7327.793594865185
394,3155.563,7328.1884165835945
395,3155.688,7328.572435871764
396,3155.813,7328.943129793684
397,3155.938,7329.301102432624
398,3156.063,7329.649694013724
399,3156.188,7329.994590026584
400,3156.313,7330.337869228339
401,3156.438,7330.680402209584
402,3156.563,7331.022011298769
403,3156.688,7331.362216782709
404,3156.813,7331.701640511829
405,3156.938,7332.040477924835
406,3157.063,7332.37963514663
407,3157.188,7332.719431986005
408,3157.313,7333.059957278734
409,3157.438,7333.4012465591295
410,3157.563,7333.74308662133
411,3157.688,7334.0865079603245
412,3157.813,7334.430853191379
413,3157.938,7334.775749204239
414,3158.063,7335.12107162882
415,3158.188,7335.46671386219
416,3158.313,7335.81505670312
417,3158.438,7336.165158492395
418,3158.563,7336.516592818295
419,3158.688,7336.8684713230705
420,3158.813,7337.219603607336
421,3158.938,7337.571215604786
422,3159.063,7337.922507793446
423,3159.188,7338.272982692976
424,3159.313,7338.622053987261
425,3159.438,7338.969561771906
426,3159.563,7339.316252267421
427,3159.688,7339.663209270261
428,3159.813,7340.0104327804265
429,3159.938,7340.357922797916
430,3160.063,7340.704542224811
431,3160.188,7341.049527073446
432,3160.313,7341.397869914376
433,3160.438,7341.746745769957
434,3160.563,7342.098055725772
435,3160.688,7342.449614421756
436,3160.813,7342.799538539482
437,3160.938,7343.149835767462
438,3161.063,7343.500470571386
439,3161.188,7343.8509810052265
440,3161.313,7344.201100561657
441,3161.438,7344.5510069122265
442,3161.563,7344.9011087015015
443,3161.688,7345.251494765256
444,3161.813,7345.600939169796
445,3161.938,7345.948180447116
446,3162.063,7346.292792185496
447,3162.188,7346.635414002516
448,3162.313,7346.977538339196
449,3162.438,7347.3206576365565
450,3162.563,7347.665198306317
451,3162.688,7348.010343059346
452,3162.813,7348.355310140826
453,3162.938,7348.699424398866
454,3163.063,7349.041761941406
455,3163.188,7349.383175591885
456,3163.313,7349.7230968013455
457,3163.438,7350.06275150348
458,3163.563,7350.40313465897
459,3163.688,7350.744566076605
460,3163.813,7351.089852966875
461,3163.938,7351.441589334409
462,3164.063,7351.801018880059
463,3164.188,7352.169065495884
464,3164.313,7352.546066757829
465,3164.438,7352.931916062964
466,3164.563,7353.339050419789
467,3164.688,7353.740374916929
468,3164.813,7354.128800459539
469,3164.938,7354.503509758489
470,3165.063,7354.867665367368
471,3165.188,7355.239247647039
472,3165.313,7355.6149519066685
473,3165.438,7355.9974787538185
474,3165.563,7356.390168413628
475,3165.688,7356.798599772768
476,3165.813,7357.230235036338
477,3165.938,7357.670345232843
478,3166.063,7358.115981014553
479,3166.188,7358.564317403822
480,3166.313,7359.012600491627
481,3166.438,7359.458804822298
482,3166.563,7359.903072533073
483,3166.688,7360.344479731893
484,3166.813,7360.781000963088
485,3166.938,7361.2097224132385
486,3167.063,7361.628138913488
487,3167.188,7362.035184434539
488,3167.313,7362.431925005689
489,3167.438,7362.820688124244
490,3167.563,7363.203641383114
491,3167.688,7363.581655372894
492,3167.813,7363.954694559274
493,3167.938,7364.323043216734
494,3168.063,7364.687554168714
495,3168.188,7365.051034625704
496,3168.313,7365.414106438129
497,3168.438,7365.776147755564
498,3168.563,7366.136128083019
499,3168.688,7366.4924483765435
500,3168.813,7366.845943692423
501,3168.938,7367.196738400743
502,3169.063,7367.545436584773
503,3169.188,7367.893015438038
504,3169.313,7368.240452154063
505,3169.438,7368.589150338093
506,3169.563,7368.938168330913
507,3169.688,7369.287061953648
508,3169.813,7369.635742370523
509,3169.938,7369.984511623173
510,3170.063,7370.334471275208
511,3170.188,7370.685354819303
512,3170.313,7371.036789145203
513,3170.438,7371.388507745583
514,3170.563,7371.740634990529
515,3170.688,7372.093917100548
516,3170.813,7372.448673884433
517,3170.938,7372.804727670634
518,3171.063,7373.160834758299
519,3171.188,7373.516444365624
520,3171.313,7373.871876301399
521,3171.438,7374.22679298968
522,3171.563,7374.582598035709
523,3171.688,7374.938989397854
524,3171.813,7375.295789404564
525,3171.938,7375.652802617134
526,3172.063,7376.009673692463
527,3172.188,7376.365993985988
528,3172.313,7376.723007198558
529,3172.438,7377.081157509047
530,3172.563,7377.440995699262
531,3172.688,7377.803072551007
532,3172.813,7378.167174858422
533,3172.938,7378.533355922972
534,3173.063,7378.9006563182875
535,3173.188,7379.268169919463
536,3173.313,7379.635203807453
537,3173.438,7380.001349337693
538,3173.563,7380.366588743028
539,3173.688,7380.731757079743
540,3173.813,7381.097600568348
541,3173.938,7381.465149703833
542,3174.063,7381.835239542483
543,3174.188,7382.207745714212
544,3174.313,7382.582455013162
545,3174.438,7382.957661792452
546,3174.563,7383.332193419852
547,3174.688,7383.705445812092
548,3174.813,7384.077330133397
549,3174.938,7384.447757547991
550,3175.063,7384.817278837681
551,3175.188,7385.186551387202
552,3175.313,7385.556694527317
553,3175.438,7385.928720985862
554,3175.563,7386.302719598612
555,3175.688,7386.677197924548
556,3175.813,7387.051498578932
557,3175.938,7387.425319520133
558,3176.063,7387.799104927023
559,3176.188,7388.173849760283
560,3176.313,7388.549784992928
561,3176.438,7388.926626350478
562,3176.563,7389.307873962468
563,3176.688,7389.698698071003
564,3176.813,7390.104944070077
565,3176.938,7390.531799968952
566,3177.063,7390.976209816968
567,3177.188,7391.429698681188
568,3177.313,7391.889317213882
569,3177.438,7392.354763373417
570,3177.563,7392.826410270047
571,3177.688,7393.302339051032
572,3177.813,7393.780613096476
573,3177.938,7394.253947872831
574,3178.063,7394.712180567436
575,3178.188,7395.147138288991
576,3178.313,7395.556671211742
577,3178.438,7395.9470333742465
578,3178.563,7396.326397667806
579,3178.688,7396.701000363826
580,3178.813,7397.074092851671
581,3178.938,7397.4469010650355
582,3179.063,7397.821148417956
583,3179.188,7398.19633743009
584,3179.313,7398.57300111609
585,3179.438,7398.951459284745
586,3179.563,7399.331960676225
587,3179.688,7399.714487523375
588,3179.813,7400.09689000044
589,3179.938,7400.47859955846
590,3180.063,7400.858372496585
591,3180.188,7401.23572910163
592,3180.313,7401.610580537819
593,3180.438,7401.982304954729
594,3180.563,7402.34695804395
595,3180.688,7402.7213830684195
596,3180.813,7403.100622991895
597,3180.938,7403.480342628555
598,3181.063,7403.861554706235
599,3181.188,7404.226101192526
600,3181.313,7404.5893862108105
601,3181.438,7404.9530798736605
602,3181.563,7405.31734208547
603,3181.688,7405.6822261477055
604,3181.813,7406.04778536183
605,3181.938,7406.413291274491
606,3182.063,7406.777624554921
607,3182.188,7407.140945107516
608,3182.313,7407.503235165121
609,3182.438,7407.864086083171
610,3182.563,7408.223515628821
611,3182.688,7408.581132924661
612,3182.813,7408.937701958356
613,3182.938,7409.2944841979115
614,3183.063,7409.654180250886
615,3183.188,7410.021196371721
616,3183.313,7410.3961544108415
617,3183.438,7410.778592422216
618,3183.563,7411.163482300981
619,3183.688,7411.546453327006
620,3183.813,7411.925284605916
621,3183.938,7412.299922836246
622,3184.063,7412.669906071966
623,3184.188,7413.03937406019
624,3184.313,7413.41017458504
625,3184.438,7413.783124935645
626,3184.563,7414.158793660965
627,3184.688,7414.5359548273045
628,3184.813,7414.915887669825
629,3184.938,7415.3015237691
630,3185.063,7415.694124593135
631,3185.188,7416.09361907331
632,3185.313,7416.50052245712
633,3185.438,7416.9141062912095
634,3185.563,7417.335632043584
635,3185.688,7417.763642807534
636,3185.813,7418.195064865244
637,3185.938,7418.626575758729
638,3186.063,7419.0571094586885
639,3186.188,7419.485564401513
640,3186.313,7419.910785722128
641,3186.438,7420.332560214673
642,3186.563,7420.751296523713
643,3186.688,7421.167421060968
644,3186.813,7421.583527831068
645,3186.938,7421.998870613503
646,3187.063,7422.414568739037
647,3187.188,7422.8301424944875
648,3187.313,7423.243832931507
649,3187.438,7423.6581629861075
650,3187.563,7424.071249339858
651,3187.688,7424.485170749893
652,3187.813,7424.900460230863
653,3187.938,7425.316851275444
654,3188.063,7425.734574856649
655,3188.188,7426.153648741633
656,3188.313,7426.571336788528
657,3188.438,7426.987905504659
658,3188.563,7427.403976740448
659,3188.688,7427.819852537534
660,3188.813,7428.236314650734
661,3188.938,7428.653700655994
662,3189.063,7429.071744045988
663,3189.188,7429.489822970293
664,3189.313,7429.907155674088
665,3189.438,7430.323102539794
666,3189.563,7430.737965609043
667,3189.688,7431.152135759248
668,3189.813,7431.565488620323
669,3189.938,7431.978948084328
670,3190.063,7432.394202030989
671,3190.188,7432.812760668478
672,3190.313,7433.236063136354
673,3190.438,7433.660360564909
674,3190.563,7434.0819218515935
675,3190.688,7434.498081923159
676,3190.813,7434.907881353233
677,3190.938,7435.313025788699
678,3191.063,7435.715345246519
679,3191.188,7436.116580907884
680,3191.313,7436.517372390374
681,3191.438,7436.917666392524
682,3191.563,7437.317782723124
683,3191.688,7437.717063997439
684,3191.813,7438.115172639525
685,3191.938,7438.510456303965
686,3192.063,7438.90568666694
687,3192.188,7439.308094960535
688,3192.313,7439.71942236594
689,3192.438,7440.149991600209
690,3192.563,7440.593122213065
691,3192.688,7441.045260773505
692,3192.813,7441.503724441125
693,3192.938,7441.961868299955
694,3193.063,7442.414966286765
695,3193.188,7442.86353364905
696,3193.313,7443.3050474508
697,3193.438,7443.73753553781
698,3193.563,7444.16010955233
699,3193.688,7444.570299859815
700,3193.813,7444.973365538145
701,3193.938,7445.37051475386
702,3194.063,7445.76263586471
703,3194.188,7446.15038625543
704,3194.313,7446.534245639205
705,3194.438,7446.916008498691
706,3194.563,7447.297362713611
707,3194.688,7447.677721967851
708,3194.813,7448.056482178141
709,3194.938,7448.433216932761
710,3195.063,7448.806718065171
711,3195.188,7449.177749563036
712,3195.313,7449.546879975316
713,3195.438,7449.915441838636
714,3195.563,7450.284554483761
715,3195.688,7450.654306746466
716,3195.813,7451.023295021506
717,3195.938,7451.391448240261
718,3196.063,7451.758464361095
719,3196.188,7452.124609891335
720,3196.313,7452.490506681405
721,3196.438,7452.85652784156
722,3196.563,7453.2224779330945
723,3196.688,7453.588232585925
724,3196.813,7453.95389840298
725,3196.938,7454.319351014175
726,3197.063,7454.684146240635
727,3197.188,7455.048586123995
728,3197.313,7455.41208434814
729,3197.438,7455.775475969354
730,3197.563,7456.1389919606545
731,3197.688,7456.502276978939
732,3197.813,7456.864815776715
733,3197.938,7457.226164175105
734,3198.063,7457.58685518876
735,3198.188,7457.947528435259
736,3198.313,7458.308343819
737,3198.438,7458.668963764035
738,3198.563,7459.0294238046745
739,3198.688,7459.389812776694
740,3198.813,7459.750663694745
741,3198.938,7460.11234966908
742,3199.063,7460.474710795304
743,3199.188,7460.836858715669
744,3199.313,7461.198740128709
745,3199.438,7461.560212897184
746,3199.563,7461.921152651009
747,3199.688,7462.281541623029
748,3199.813,7462.6413798132435
749,3199.938,7463.0002408099335
750,3200.063,7463.359848027134
751,3200.188,7463.721160891214
752,3200.313,7464.084357073724
753,3200.438,7464.449294437424
754,3200.563,7464.815777543609
755,3200.688,7465.182118512555
756,3200.813,7465.5476421923695
757,3200.938,7465.911620129699
758,3201.063,7466.2737858172195
759,3201.188,7466.634494598029
760,3201.313,7466.994545994104
761,3201.438,7467.354650691644
762,3201.563,7467.716016857189
763,3201.688,7468.0785201206545
764,3201.813,7468.441840673249
765,3201.938,7468.806031816439
766,3202.063,7469.170631604194
767,3202.188,7469.535409063498
768,3202.313,7469.900701770298
769,3202.438,7470.266367587353
770,3202.563,7470.631997870098
771,3202.688,7470.997486015603
772,3202.813,7471.361925898963
773,3202.938,7471.724837806993
774,3203.063,7472.087181166063
775,3203.188,7472.450075306938
776,3203.313,7472.815030437793
777,3203.438,7473.187412239438
778,3203.563,7473.570827444339
779,3203.688,7473.964796339309
780,3203.813,7474.367009194199
781,3203.938,7474.775245114634
782,3204.063,7475.189184291824
783,3204.188,7475.609661782054
784,3204.313,7476.035700391799
785,3204.438,7476.466571667704
786,3204.563,7476.899486166433
787,3204.688,7477.329877729153
788,3204.813,7477.754530500808
789,3204.938,7478.173124672608
790,3205.063,7478.587739001688
791,3205.188,7479.000718752508
792,3205.313,7479.412756844113
793,3205.438,7479.821898889452
794,3205.563,7480.2291220820525
795,3205.688,7480.633591365628
796,3205.813,7481.036372769478
797,3205.938,7481.4386033915225
798,3206.063,7481.840780712103
799,3206.188,7482.242549388118
800,3206.313,7482.645508463518
801,3206.438,7483.050652898984
802,3206.563,7483.457893858738
803,3206.688,7483.867515617263
804,3206.813,7484.280868478338
805,3206.938,7484.697223988607
806,3207.063,7485.113721636118
807,3207.188,7485.526790222712
808,3207.313,7485.934724101512
809,3207.438,7486.338216191562
810,3207.563,7486.740109237662
811,3207.688,7487.141398200492
812,3207.813,7487.542509491773
813,3207.938,7487.943993893307
814,3208.063,7488.345904706563
815,3208.188,7488.747673382578
816,3208.313,7489.149140016958
817,3208.438,7489.551495009088
818,3208.563,7489.955804388268
819,3208.688,7490.362920977938
820,3208.813,7490.772311763449
821,3208.938,7491.180814191209
822,3209.063,7491.587308930454
823,3209.188,7491.990268005854
824,3209.313,7492.387968003374
825,3209.438,7492.778667741824
826,3209.563,7493.162029645259
827,3209.688,7493.543437161644
828,3209.813,7493.914610796749
829,3209.938,7494.281893424909
830,3210.063,7494.645427183364
831,3210.188,7495.006171498484
832,3210.313,7495.373489660954
833,3210.438,7495.744379021579
834,3210.563,7496.123459040659
835,3210.688,7496.508135713564
836,3210.813,7496.896738927724
837,3210.938,7497.289410820379
838,3211.063,7497.683148742334
839,3211.188,7498.080795438389
840,3211.313,7498.482279839924
841,3211.438,7498.887051165134
842,3211.563,7499.294221056269
843,3211.688,7499.702776785493
844,3211.813,7500.113180298838
845,3211.938,7500.525324993373
846,3212.063,7500.938144839798
847,3212.188,7501.351124590618
848,3212.313,7501.764228711523
849,3212.438,7502.177030790793
850,3212.563,7502.590508021953
851,3212.688,7503.004127390353
852,3212.813,7503.418706185123
853,3212.938,7503.834777420912
854,3213.063,7504.251825850228
855,3213.188,7504.669584965743
856,3213.313,7505.088463412023
857,3213.438,7505.509065272338
858,3213.563,7505.9306443261785
859,3213.688,7506.351228419338
860,3213.813,7506.768436753048
861,3213.938,7507.181576408263
862,3214.063,7507.593188088148
863,3214.188,7508.004213451918
864,3214.313,7508.414972308363
865,3214.438,7508.825446890328
866,3214.563,7509.234322428343
867,3214.688,7509.643428939373
868,3214.813,7510.052784190573
869,3214.938,7510.463560814173
870,3215.063,7510.876576099304
871,3215.188,7511.2903376049435
872,3215.313,7511.704099110583
873,3215.438,7512.117203231488
874,3215.563,7512.529330158868
875,3215.688,7512.940462125568
876,3215.813,7513.350865638913
877,3215.938,7513.761055946398
878,3216.063,7514.171690432759
879,3216.188,7514.582076178948
880,3216.313,7514.9922309521235
881,3216.438,7515.402652232623
882,3216.563,7515.813997405183
883,3216.688,7516.229091447448
884,3216.813,7516.645713465043
885,3216.938,7517.063508114868
886,3217.063,7517.481658107792
887,3217.188,7517.898795372882
888,3217.313,7518.314315826867
889,3217.438,7518.7298362808515
890,3217.563,7519.145161296132
891,3217.688,7519.561392436317
892,3217.813,7519.978565235717
893,3217.938,7520.394494334267
894,3218.063,7520.809215266277
895,3218.188,7521.221253357881
896,3218.313,7521.6315147339865
897,3218.438,7522.0408166837215
898,3218.563,7522.449479015876
899,3218.688,7522.8575905662265
900,3218.813,7523.265311239166
901,3218.938,7523.671734909792
902,3219.063,7524.076648372242
903,3219.188,7524.480247065222
904,3219.313,7524.883277209242
