            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:55:22 2007


PLG1  UWI: NO 6608/10-F-3 H          
PLG2  Common: 6608/10-F-3 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      402.0000     402.0000    -380.0000       0.0000       0.0000
PLG4      403.0000     403.0000    -381.0000      -0.0002       0.0000
PLG4      517.2000     517.1611    -495.1611      -2.5481       0.4686
PLG4      545.4000     545.3137    -523.3137      -4.1633       0.5974
PLG4      573.4000     573.2251    -551.2251      -6.3826       0.6771
PLG4      602.1000     601.7985    -579.7985      -9.0678       0.8510
PLG4      630.7000     630.1990    -608.1990     -12.4161       0.7028
PLG4      659.7000     658.8725    -636.8725     -16.6831      -0.0502
PLG4      688.8000     687.4946    -665.4946     -21.7155      -1.5098
PLG4      717.3200     715.3413    -693.3413     -27.2663      -4.1426
PLG4      745.8600     742.9384    -720.9384     -33.2828      -8.2110
PLG4      773.8800     769.7471    -747.7471     -39.7640     -13.1442
PLG4      802.3300     796.7752    -774.7752     -46.8473     -18.5015
PLG4      859.4500     850.3327    -828.3327     -62.4841     -30.6965
PLG4      887.9000     876.4516    -854.4516     -71.2981     -37.7243
PLG4      916.6000     902.2076    -880.2076     -81.1276     -45.6918
PLG4      944.8000     926.8836    -904.8836     -91.4915     -54.5682
PLG4      973.1000     951.0951    -929.0951    -102.7786     -63.9033
PLG4     1001.8000     975.1949    -953.1949    -115.2404     -73.2589
PLG4     1030.3000     998.7864    -976.7864    -128.0585     -82.8169
PLG4     1059.0000    1022.1158   -1000.1158    -141.4573     -92.8072
PLG4     1087.8000    1044.9757   -1022.9757    -155.6324    -103.0963
PLG4     1116.4200    1067.1611   -1045.1611    -170.0754    -113.9692
PLG4     1144.8300    1088.5389   -1066.5389    -184.8372    -125.4622
PLG4     1173.5000    1109.2396   -1087.2396    -200.9514    -137.0139
PLG4     1202.2000    1129.2371   -1107.2371    -218.1263    -148.3619
PLG4     1230.4000    1148.3678   -1126.3678    -235.4078    -159.7879
PLG4     1258.7000    1167.2711   -1145.2711    -252.9354    -171.4641
PLG4     1287.1000    1186.3002   -1164.3002    -270.4308    -183.2269
PLG4     1315.2000    1205.3081   -1183.3081    -287.4364    -195.0204
PLG4     1343.7000    1224.7744   -1202.7744    -304.5216    -206.9111
PLG4     1372.3000    1244.1644   -1222.1644    -321.7630    -218.9394
PLG4     1401.0000    1263.4595   -1241.4595    -339.0543    -231.2845
PLG4     1461.0000    1304.9578   -1282.9578    -374.2129    -256.6035
PLG4     1491.1000    1325.5103   -1303.5103    -392.0629    -269.4323
PLG4     1519.6000    1343.4871   -1321.4871    -410.1084    -282.2054
PLG4     1547.9000    1360.6561   -1338.6561    -428.4916    -295.1733
PLG4     1576.6000    1378.0229   -1356.0229    -446.7768    -308.8698
PLG4     1605.3000    1395.3831   -1373.3831    -464.7795    -322.9484
PLG4     1633.7000    1412.7804   -1390.7804    -482.3618    -336.9021
PLG4     1662.2000    1430.4406   -1408.4406    -499.8342    -350.8684
PLG4     1690.8000    1448.4487   -1426.4487    -517.2722    -364.6365
PLG4     1719.5000    1466.8044   -1444.8044    -534.4603    -378.4682
PLG4     1748.1000    1485.3159   -1463.3159    -551.4583    -392.1187
PLG4     1776.6000    1503.6272   -1481.6272    -568.5441    -405.7193
PLG4     1805.1000    1521.7439   -1499.7439    -585.7070    -419.4839
PLG4     1833.7000    1540.0817   -1518.0817    -602.7404    -433.3238
PLG4     1862.1000    1558.5183   -1536.5183    -619.4650    -446.9958
PLG4     1890.9000    1576.8827   -1554.8827    -636.7690    -460.8743
PLG4     1920.1000    1595.1674   -1573.1674    -654.6476    -474.9686
PLG4     1949.1000    1613.6819   -1591.6819    -672.0578    -488.9351
PLG4     1977.6000    1632.2213   -1610.2213    -688.9131    -502.5150
PLG4     2006.3000    1651.2515   -1629.2515    -705.6994    -515.9219
PLG4     2035.0000    1670.0739   -1648.0739    -722.7280    -529.3129
PLG4     2063.8000    1688.6975   -1666.6975    -740.0546    -542.8175
PLG4     2092.5000    1707.5361   -1685.5361    -757.2111    -556.0242
PLG4     2121.1001    1726.3824   -1704.3824    -774.2991    -569.0920
PLG4     2149.2000    1744.4572   -1722.4572    -791.3945    -582.1518
PLG4     2177.8000    1762.5312   -1740.5312    -809.1369    -595.4370
PLG4     2206.2000    1780.6263   -1758.6263    -826.7015    -608.4984
PLG4     2234.8000    1798.9891   -1776.9891    -844.3000    -621.5776
PLG4     2263.3999    1817.5309   -1795.5309    -861.7711    -634.5742
PLG4     2292.0000    1836.2339   -1814.2339    -879.1608    -647.4490
PLG4     2320.8000    1855.1210   -1833.1210    -896.7169    -660.2747
PLG4     2349.2000    1873.4666   -1851.4666    -914.3396    -672.8995
PLG4     2377.8999    1891.8396   -1869.8396    -932.3645    -685.5964
PLG4     2406.2000    1910.2059   -1888.2059    -950.0983    -697.8058
PLG4     2434.8000    1928.9502   -1906.9502    -967.6987    -710.3264
PLG4     2463.7000    1947.6128   -1925.6128    -985.4360    -723.4501
PLG4     2492.3000    1965.8247   -1943.8247   -1003.3900    -736.2529
PLG4     2521.0000    1984.1887   -1962.1887   -1021.3610    -749.0382
PLG4     2549.6001    2001.9716   -1979.9716   -1039.4771    -762.2059
PLG4     2578.3000    2019.4436   -1997.4436   -1057.7457    -775.7934
PLG4     2606.7000    2037.1034   -2015.1034   -1075.4678    -789.2316
PLG4     2635.3999    2055.2446   -2033.2446   -1093.3433    -802.4618
PLG4     2663.8000    2073.4663   -2051.4663   -1110.7513    -815.5556
PLG4     2692.5000    2092.2231   -2070.2231   -1128.0127    -828.7422
PLG4     2720.8000    2110.9219   -2088.9219   -1144.8496    -841.6938
PLG4     2749.3000    2129.9512   -2107.9512   -1161.5270    -854.8082
