            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:50:00 2007


PLG1  UWI: NO 6608/10-D-3 AH         
PLG2  Common: 6608/10-D-3 AH                                                                  
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      398.0000     398.0000    -376.0000       0.0000       0.0000
PLG4      450.0000     449.9983    -427.9983       0.0348       0.3659
PLG4      480.0000     479.9948    -457.9948       0.0864       0.8184
PLG4      510.0000     509.9912    -487.9912       0.1842       1.2668
PLG4      540.0000     539.9857    -517.9857       0.4580       1.7662
PLG4      570.0000     569.9734    -547.9734       1.0033       2.4238
PLG4      600.0000     599.9443    -577.9443       1.9881       3.2824
PLG4      630.0000     629.8623    -607.8623       3.8271       4.4727
PLG4      660.0000     659.7021    -637.7021       6.5602       5.9125
PLG4      690.0000     689.4210    -667.4210      10.3036       7.5328
PLG4      720.0000     718.8273    -696.8273      15.6677       9.9844
PLG4      750.0000     747.9385    -725.9385      22.1910      13.1412
PLG4      780.0000     776.9246    -754.9246      29.1850      16.4369
PLG4      790.0000     786.5475    -764.5475      31.6358      17.6171
PLG4      800.0000     796.1484    -774.1484      34.1380      18.8660
PLG4      810.0000     805.7297    -783.7297      36.6819      20.1806
PLG4      820.0000     815.2950    -793.2950      39.2508      21.5606
PLG4      830.0000     824.8442    -802.8442      41.8414      23.0103
PLG4      840.0000     834.3727    -812.3727      44.4624      24.5394
PLG4      850.0000     843.8814    -821.8814      47.1114      26.1417
PLG4      860.0000     853.3699    -831.3699      49.7936      27.8072
PLG4      870.0000     862.8335    -840.8335      52.5225      29.5369
PLG4      880.0000     872.2642    -850.2642      55.3156      31.3420
PLG4      890.0000     881.6560    -859.6560      58.1904      33.2205
PLG4      900.0000     890.9973    -868.9973      61.1716      35.1827
PLG4      910.0000     900.2785    -878.2785      64.2697      37.2464
PLG4      920.0000     909.4987    -887.4987      67.4812      39.4078
PLG4      930.0000     918.6549    -896.6549      70.8107      41.6609
PLG4      940.0000     927.7446    -905.7446      74.2663      43.9920
PLG4      950.0000     936.7606    -914.7606      77.8653      46.3914
PLG4      960.0000     945.6938    -923.6938      81.6210      48.8591
PLG4      970.0000     954.5468    -932.5468      85.5184      51.3953
PLG4      980.0000     963.3114    -941.3114      89.5626      54.0073
PLG4      990.0000     971.9825    -949.9825      93.7681      56.6763
PLG4     1000.0000     980.5667    -958.5667      98.1298      59.3754
PLG4     1010.0000     989.0655    -967.0655     102.6368      62.1057
PLG4     1020.0000     997.4725    -975.4725     107.2934      64.8690
PLG4     1030.0000    1005.7842    -983.7842     112.0993      67.6647
PLG4     1040.0000    1014.0016    -992.0016     117.0495      70.4873
PLG4     1050.0000    1022.1183   -1000.1183     122.1506      73.3326
PLG4     1060.0000    1030.1428   -1008.1428     127.3955      76.1780
PLG4     1070.0000    1038.0801   -1016.0801     132.7787      79.0099
PLG4     1080.0000    1045.9121   -1023.9121     138.3170      81.8355
PLG4     1090.0000    1053.6233   -1031.6233     144.0272      84.6509
PLG4     1100.0000    1061.2046   -1039.2046     149.9125      87.4588
PLG4     1110.0000    1068.6605   -1046.6605     155.9622      90.2531
PLG4     1120.0000    1075.9978   -1053.9978     162.1716      93.0105
PLG4     1130.0000    1083.2141   -1061.2141     168.5381      95.7290
PLG4     1140.0000    1090.3276   -1068.3276     175.0260      98.4315
PLG4     1150.0000    1097.3640   -1075.3640     181.6010     101.1253
PLG4     1160.0000    1104.3431   -1082.3431     188.2406     103.8099
PLG4     1170.0000    1111.2834   -1089.2834     194.9308     106.4694
PLG4     1180.0000    1118.1815   -1096.1815     201.6800     109.0892
PLG4     1190.0000    1125.0078   -1103.0078     208.5138     111.6774
PLG4     1200.0000    1131.7230   -1109.7230     215.4563     114.2669
PLG4     1210.0000    1138.2762   -1116.2762     222.5354     116.9009
PLG4     1220.0000    1144.6389   -1122.6389     229.7605     119.6046
PLG4     1230.0000    1150.8270   -1128.8270     237.1075     122.3839
PLG4     1240.0000    1156.8541   -1134.8541     244.5573     125.2423
PLG4     1250.0000    1162.7150   -1140.7150     252.1092     128.1776
PLG4     1260.0000    1168.4177   -1146.4177     259.7612     131.1648
PLG4     1270.0000    1173.9589   -1151.9589     267.5150     134.1934
PLG4     1280.0000    1179.3444   -1157.3444     275.3666     137.2506
PLG4     1290.0000    1184.6228   -1162.6228     283.2878     140.3151
PLG4     1300.0000    1189.8225   -1167.8225     291.2586     143.3859
PLG4     1310.0000    1194.9662   -1172.9662     299.2607     146.4697
PLG4     1320.0000    1200.1068   -1178.1068     307.2599     149.5659
PLG4     1330.0000    1205.3422   -1183.3422     315.1978     152.6607
PLG4     1340.0000    1210.7277   -1188.7277     323.0406     155.7405
PLG4     1350.0000    1216.2469   -1194.2469     330.7879     158.8250
PLG4     1360.0000    1221.8193   -1199.8193     338.4862     161.9369
PLG4     1370.0000    1227.3474   -1205.3474     346.2081     165.0693
PLG4     1380.0000    1232.7865   -1210.7865     353.9819     168.2290
PLG4     1390.0000    1238.0901   -1216.0901     361.8321     171.4295
PLG4     1400.0000    1243.1984   -1221.1984     369.7965     174.6650
PLG4     1410.0000    1248.0477   -1226.0477     377.9064     177.9366
PLG4     1420.0000    1252.6287   -1230.6287     386.1641     181.2258
