            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:52:43 2007


PLG1  UWI: NO 6608/10-E-2 H          
PLG2  Common: 6608/10-E-2 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      402.0000     402.0000    -380.0000       0.0000       0.0000
PLG4      430.0000     430.0000    -408.0000      -0.0107      -0.0059
PLG4      460.0000     460.0000    -438.0000      -0.0472      -0.0199
PLG4      490.0000     489.9998    -467.9998      -0.1225      -0.0694
PLG4      520.0000     519.9996    -497.9996      -0.1628      -0.1600
PLG4      550.0000     549.9993    -527.9993      -0.1879      -0.2671
PLG4      580.0000     579.9984    -557.9984      -0.2802      -0.4773
PLG4      610.0000     609.9893    -587.9893      -0.4322      -1.1680
PLG4      640.0000     639.9553    -617.9553      -0.7422      -2.5484
PLG4      670.0000     669.8770    -647.8770      -1.3458      -4.6139
PLG4      700.0000     699.7119    -677.7119      -2.1576      -7.6323
PLG4      730.0000     729.3710    -707.3710      -3.1430     -12.0081
PLG4      760.0000     758.7671    -736.7671      -4.4638     -17.8355
PLG4      790.0000     787.9462    -765.9462      -6.0890     -24.6108
PLG4      820.0000     816.9830    -794.9830      -7.9026     -31.9286
PLG4      830.0000     826.6204    -804.6204      -8.5497     -34.5171
PLG4      840.0000     836.2258    -814.2258      -9.2462     -37.2099
PLG4      850.0000     845.8044    -823.8044      -9.9994     -39.9812
PLG4      860.0000     855.3611    -833.3611     -10.7888     -42.8180
PLG4      870.0000     864.9017    -842.9017     -11.5910     -45.7049
PLG4      880.0000     874.4280    -852.4280     -12.3895     -48.6393
PLG4      890.0000     883.9384    -861.9384     -13.1772     -51.6282
PLG4      900.0000     893.4301    -871.4301     -13.9502     -54.6791
PLG4      910.0000     902.8946    -880.8946     -14.6998     -57.8192
PLG4      920.0000     912.3186    -890.3186     -15.4151     -61.0863
PLG4      930.0000     921.7020    -899.7020     -16.1100     -64.4728
PLG4      940.0000     931.0518    -909.0518     -16.7905     -67.9538
PLG4      950.0000     940.3687    -918.3687     -17.4583     -71.5244
PLG4      960.0000     949.6535    -927.6535     -18.1274     -75.1773
PLG4      970.0000     958.8979    -936.8979     -18.8138     -78.9281
PLG4      980.0000     968.0936    -946.0936     -19.5422     -82.7889
PLG4      990.0000     977.2357    -955.2357     -20.3292     -86.7639
PLG4     1000.0000     986.3097    -964.3097     -21.1784     -90.8796
PLG4     1010.0000     995.3177    -973.3177     -22.0746     -95.1281
PLG4     1020.0000    1004.2864    -982.2864     -22.9945     -99.4543
PLG4     1030.0000    1013.2385    -991.2385     -23.9196    -103.8137
PLG4     1040.0000    1022.1848   -1000.1848     -24.8428    -108.1855
PLG4     1050.0000    1031.1337   -1009.1337     -25.7646    -112.5520
PLG4     1060.0000    1040.0916   -1018.0916     -26.6849    -116.9005
PLG4     1070.0000    1049.0610   -1027.0610     -27.6049    -121.2250
PLG4     1080.0000    1058.0386   -1036.0386     -28.5196    -125.5339
PLG4     1090.0000    1067.0211   -1045.0211     -29.4232    -129.8347
PLG4     1100.0000    1076.0114   -1054.0114     -30.3224    -134.1204
PLG4     1110.0000    1085.0039   -1063.0039     -31.2169    -138.4022
PLG4     1120.0000    1093.9972   -1071.9972     -32.1074    -142.6833
PLG4     1130.0000    1102.9966   -1080.9966     -32.9957    -146.9520
PLG4     1140.0000    1112.0009   -1090.0009     -33.8793    -151.2113
PLG4     1150.0000    1121.0098   -1099.0098     -34.7588    -155.4618
PLG4     1160.0000    1130.0247   -1108.0247     -35.6272    -159.7017
PLG4     1170.0000    1139.0453   -1117.0453     -36.4847    -163.9318
PLG4     1180.0000    1148.0670   -1126.0670     -37.3355    -168.1608
PLG4     1190.0000    1157.0868   -1135.0868     -38.1875    -172.3936
PLG4     1200.0000    1166.1127   -1144.1127     -39.0490    -176.6116
PLG4     1210.0000    1175.1498   -1153.1498     -39.9169    -180.8042
PLG4     1220.0000    1184.1925   -1162.1925     -40.7831    -184.9851
PLG4     1230.0000    1193.2329   -1171.2329     -41.6543    -189.1697
PLG4     1240.0000    1202.2572   -1180.2572     -42.5316    -193.3877
PLG4     1250.0000    1211.2394   -1189.2394     -43.4069    -197.6951
PLG4     1260.0000    1220.1641   -1198.1641     -44.2729    -202.1222
PLG4     1270.0000    1229.0482   -1207.0482     -45.1267    -206.6325
PLG4     1280.0000    1237.9147   -1215.9147     -45.9766    -211.1782
PLG4     1290.0000    1246.7743   -1224.7743     -46.8221    -215.7380
PLG4     1300.0000    1255.6383   -1233.6383     -47.6605    -220.2906
PLG4     1310.0000    1264.5112   -1242.5112     -48.4955    -224.8264
PLG4     1320.0000    1273.3954   -1251.3954     -49.3292    -229.3404
PLG4     1330.0000    1282.2975   -1260.2975     -50.1504    -233.8212
PLG4     1340.0000    1291.2190   -1269.2190     -50.9581    -238.2658
PLG4     1350.0000    1300.1492   -1278.1492     -51.7678    -242.6926
PLG4     1360.0000    1309.0836   -1287.0836     -52.5698    -247.1120
PLG4     1370.0000    1318.0303   -1296.0303     -53.3582    -251.5093
PLG4     1380.0000    1326.9851   -1304.9851     -54.1369    -255.8917
PLG4     1390.0000    1335.9469   -1313.9469     -54.9077    -260.2612
PLG4     1400.0000    1344.9171   -1322.9171     -55.6786    -264.6132
PLG4     1410.0000    1353.8970   -1331.8970     -56.4480    -268.9456
PLG4     1420.0000    1362.8917   -1340.8917     -57.2090    -273.2484
PLG4     1430.0000    1371.8994   -1349.8994     -57.9684    -277.5244
PLG4     1440.0000    1380.9181   -1358.9181     -58.7337    -281.7761
PLG4     1450.0000    1389.9462   -1367.9462     -59.5023    -286.0072
PLG4     1460.0000    1398.9802   -1376.9802     -60.2711    -290.2255
PLG4     1470.0000    1408.0281   -1386.0281     -61.0257    -294.4167
