            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:53:48 2007


PLG1  UWI: NO 6608/10-E-3 H          
PLG2  Common: 6608/10-E-3 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      402.0000     402.0000    -380.0000       0.0000       0.0000
PLG4      420.0000     420.0000    -398.0000      -0.0140       0.0209
PLG4      450.0000     449.9999    -427.9999      -0.0329       0.0693
PLG4      480.0000     479.9986    -457.9986       0.1323       0.1354
PLG4      510.0000     509.9936    -487.9936       0.3977      -0.3421
PLG4      540.0000     539.9882    -517.9882       0.6685      -0.8437
PLG4      570.0000     569.9838    -547.9838       0.9549      -1.2662
PLG4      600.0000     599.9797    -577.9797       1.2345      -1.6775
PLG4      630.0000     629.9760    -607.9760       1.5026      -2.0682
PLG4      660.0000     659.9730    -637.9730       1.7361      -2.4190
PLG4      690.0000     689.9705    -667.9705       1.9168      -2.7556
PLG4      720.0000     719.9464    -697.9464       1.9579      -3.8486
PLG4      750.0000     749.7790    -727.7790       0.6702      -6.6495
PLG4      780.0000     779.2827    -757.2827      -1.9903     -11.3443
PLG4      810.0000     808.5440    -786.5440      -5.3222     -17.0598
PLG4      840.0000     837.7567    -815.7567      -8.8007     -22.9347
PLG4      870.0000     866.9321    -844.9321     -12.3928     -28.9260
PLG4      900.0000     896.0317    -874.0317     -16.1697     -35.1649
PLG4      930.0000     924.9478    -902.9478     -20.3623     -41.9625
PLG4      960.0000     953.6944    -931.6944     -24.9176     -49.2341
PLG4      990.0000     982.3727    -960.3727     -29.5985     -56.6932
PLG4     1020.0000    1010.9857    -988.9857     -34.3523     -64.3543
PLG4     1050.0000    1039.5294   -1017.5294     -39.0687     -72.2914
PLG4     1080.0000    1068.0072   -1046.0072     -43.5804     -80.5766
PLG4     1110.0000    1096.3844   -1074.3844     -48.0191     -89.2377
PLG4     1140.0000    1124.6221   -1102.6221     -52.6754     -98.2341
PLG4     1170.0000    1152.8021   -1130.8021     -57.5498    -107.2963
PLG4     1200.0000    1181.0143   -1159.0143     -62.4972    -116.2179
PLG4     1230.0000    1209.2584   -1187.2584     -67.4716    -125.0227
PLG4     1260.0000    1237.5140   -1215.5140     -72.4769    -133.7731
PLG4     1290.0000    1265.7837   -1243.7837     -77.4832    -142.4774
PLG4     1320.0000    1294.0900   -1272.0900     -82.4076    -151.1092
PLG4     1350.0000    1322.4366   -1300.4366     -87.2156    -159.6733
PLG4     1380.0000    1350.8259   -1328.8259     -91.8585    -168.1872
PLG4     1410.0000    1379.2339   -1357.2339     -96.3410    -176.7252
PLG4     1440.0000    1407.6418   -1385.6418    -100.7623    -185.2950
PLG4     1470.0000    1436.0397   -1414.0397    -105.1673    -193.9067
PLG4     1500.0000    1464.3992   -1442.3992    -109.5399    -202.6596
PLG4     1530.0000    1492.7028   -1470.7028    -113.8698    -211.6125
PLG4     1560.0000    1520.9592   -1498.9592    -118.1705    -220.7272
PLG4     1590.0000    1549.2007   -1527.2007    -122.3769    -229.9317
PLG4     1620.0000    1577.5222   -1555.5222    -126.4967    -238.9259
PLG4     1650.0000    1605.9285   -1583.9285    -130.6199    -247.6487
PLG4     1680.0000    1634.3246   -1612.3246    -134.7772    -256.3881
PLG4     1710.0000    1662.7716   -1640.7716    -139.0669    -264.8932
PLG4     1740.0000    1691.2692   -1669.2692    -143.5574    -273.1227
PLG4     1770.0000    1719.7437   -1697.7437    -148.0784    -281.4147
PLG4     1800.0000    1748.2207   -1726.2207    -152.5292    -289.7364
PLG4     1830.0000    1776.7667   -1754.7667    -156.9009    -297.8605
PLG4     1860.0000    1805.3853   -1783.3853    -161.1746    -305.7795
PLG4     1890.0000    1834.0359   -1812.0359    -165.4209    -313.5969
PLG4     1920.0000    1862.7590   -1840.7590    -169.5051    -321.2314
PLG4     1950.0000    1891.5406   -1869.5406    -173.3740    -328.7579
PLG4     1980.0000    1920.3604   -1898.3604    -176.9837    -336.2668
PLG4     2010.0000    1949.2068   -1927.2068    -180.4213    -343.7543
PLG4     2040.0000    1978.0569   -1956.0569    -183.9264    -351.1964
PLG4     2070.0000    2006.9220   -1984.9220    -187.4503    -358.5711
PLG4     2100.0000    2035.7985   -2013.7985    -190.9325    -365.9211
PLG4     2130.0000    2064.6885   -2042.6885    -194.5399    -373.1564
PLG4     2160.0000    2093.5967   -2071.5967    -198.2653    -380.2582
PLG4     2190.0000    2122.5320   -2100.5320    -201.8761    -387.3084
PLG4     2220.0000    2151.4968   -2129.4968    -205.4011    -394.2806
PLG4     2250.0000    2180.4500   -2158.4500    -208.9906    -401.2681
PLG4     2280.0000    2209.3608   -2187.3608    -212.6828    -408.3759
PLG4     2310.0000    2238.2612   -2216.2612    -216.3713    -415.5282
PLG4     2340.0000    2267.1384   -2245.1384    -220.1123    -422.7469
PLG4     2370.0000    2295.9419   -2273.9419    -224.0428    -430.1562
PLG4     2400.0000    2324.7168   -2302.7168    -228.0270    -437.6479
PLG4     2430.0000    2353.5176   -2331.5176    -231.9933    -445.0496
PLG4     2460.0000    2382.3367   -2360.3367    -236.0021    -452.3567
PLG4     2490.0000    2411.1528   -2389.1528    -240.1200    -459.6143
PLG4     2520.0000    2439.9661   -2417.9661    -244.2853    -466.8566
PLG4     2550.0000    2468.7727   -2446.7727    -248.3709    -474.1699
PLG4     2580.0000    2497.5918   -2475.5918    -252.3484    -481.4940
PLG4     2610.0000    2526.4448   -2504.4448    -256.2563    -488.7215
PLG4     2640.0000    2555.3171   -2533.3171    -260.0942    -495.9092
PLG4     2670.0000    2584.1865   -2562.1865    -263.9681    -503.0890
PLG4     2700.0000    2613.0374   -2591.0374    -267.9356    -510.2924
PLG4     2730.0000    2641.8875   -2619.8875    -271.8451    -517.5304
PLG4     2760.0000    2670.7063   -2648.7063    -275.7116    -524.9138
