            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:55:30 2007


PLG1  UWI: NO 6608/10-F-4 H          
PLG2  Common: 6608/10-F-4 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      26.0000       0.0000       0.0000
PLG4      402.6000     402.6000    -376.6000       0.0000       0.0000
PLG4      407.0000     407.0000    -381.0000       0.0002       0.0019
PLG4      453.0000     452.9991    -426.9991       0.0266       0.2655
PLG4      483.0000     482.9976    -456.9976       0.0057       0.5555
PLG4      510.0000     509.9955    -483.9955      -0.0164       0.8828
PLG4      540.0000     539.9917    -513.9917      -0.0571       1.3585
PLG4      570.0000     569.9874    -543.9874      -0.1558       1.8592
PLG4      587.0000     586.9846    -560.9846      -0.2127       2.1579
PLG4      639.0000     638.9817    -612.9817      -0.4016       2.5914
PLG4      667.0000     666.9777    -640.9777      -0.4982       2.1827
PLG4      697.0000     696.9255    -670.9255      -0.4374       0.4871
PLG4      725.0000     724.7434    -698.7434      -0.2541      -2.6640
PLG4      754.0000     753.3339    -727.3339      -0.1445      -7.4978
PLG4      782.0000     780.6920    -754.6920      -0.0793     -13.4500
PLG4      811.0000     808.8083    -782.8083      -0.1506     -20.5495
PLG4      839.0000     835.7518    -809.7518      -0.2016     -28.1641
PLG4      868.0000     863.3990    -837.3990       0.4644     -36.8832
PLG4      896.0000     889.7275    -863.7275       2.2487     -46.2318
PLG4      925.0000     916.5170    -890.5170       5.3165     -56.8954
PLG4      954.0000     942.7610    -916.7610       9.3280     -68.5564
PLG4      982.0000     967.5768    -941.5768      13.7117     -80.7579
PLG4     1011.0000     993.0927    -967.0927      18.3398     -93.7394
PLG4     1039.0000    1017.5715    -991.5715      22.8542    -106.5590
