            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:46:51 2007


PLG1  UWI: NO 6608/10-C-1 H          
PLG2  Common: 6608/10-C-1 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      397.0000     397.0000    -375.0000       0.0000       0.0000
PLG4      424.5000     424.4998    -402.4998       0.0729      -0.0309
PLG4      454.5000     454.4989    -432.4989       0.2708      -0.1597
PLG4      458.0000     457.9987    -435.9987       0.2987      -0.1820
PLG4      484.5000     484.4971    -462.4971       0.5305      -0.3624
PLG4      514.5000     514.4931    -492.4931       0.9186      -0.6476
PLG4      544.5000     544.4820    -522.4820       1.5935      -1.0927
PLG4      574.5000     574.4554    -552.4554       2.6832      -1.7165
PLG4      604.5000     604.3934    -582.3934       4.3548      -2.6453
PLG4      634.5000     634.2851    -612.2851       6.5449      -3.9394
PLG4      674.5000     674.0375    -652.0375      10.2619      -6.3366
PLG4      704.5000     703.7014    -681.7014      13.9075      -8.9127
PLG4      734.5000     733.1145    -711.1145      18.6721     -12.3674
PLG4      764.5000     762.2308    -740.2308      24.5945     -16.4991
PLG4      774.5000     771.8586    -749.8586      26.8337     -18.0108
PLG4      784.5000     781.4330    -759.4330      29.2394     -19.6052
PLG4      794.5000     790.9703    -768.9703      31.7570     -21.2481
PLG4      804.5000     800.4700    -778.4700      34.3799     -22.9438
PLG4      814.5000     809.9310    -787.9310      37.1053     -24.6927
PLG4      824.5000     819.3536    -797.3536      39.9271     -26.4959
PLG4      834.5000     828.7324    -806.7324      42.8559     -28.3555
PLG4      844.5000     838.0694    -816.0694      45.8848     -30.2647
PLG4      854.5000     847.3707    -825.3707      49.0002     -32.2089
PLG4      864.5000     856.6296    -834.6296      52.2225     -34.1805
PLG4      874.5000     865.8435    -843.8435      55.5624     -36.1675
PLG4      884.5000     875.0064    -853.0064      59.0413     -38.1514
PLG4      894.5000     884.1197    -862.1197      62.6551     -40.1229
PLG4      904.5000     893.1949    -871.1949      66.3709     -42.0805
PLG4      914.5000     902.2327    -880.2327      70.1825     -44.0270
PLG4      924.5000     911.2264    -889.2264      74.1070     -45.9532
