            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:52:34 2007


PLG1  UWI: NO 6608/10-E-2 AH         
PLG2  Common: 6608/10-E-2 AH                                                                  
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      24.0000       0.0000       0.0000
PLG4      400.6999     400.6999    -376.6999       0.0000       0.0000
PLG4      400.7000     400.7000    -376.7000       0.0000       0.0000
PLG4      404.0000     404.0000    -380.0000       0.0000       0.0000
PLG4      432.0000     432.0000    -408.0000      -0.0107      -0.0059
PLG4      462.0000     462.0000    -438.0000      -0.0472      -0.0199
PLG4      492.0000     491.9998    -467.9998      -0.1225      -0.0694
PLG4      522.0000     521.9996    -497.9996      -0.1628      -0.1600
PLG4      552.0000     551.9993    -527.9993      -0.1879      -0.2671
PLG4      582.0000     581.9984    -557.9984      -0.2802      -0.4773
PLG4      612.0000     611.9893    -587.9893      -0.4322      -1.1680
PLG4      642.0000     641.9553    -617.9553      -0.7422      -2.5484
PLG4      672.0000     671.8770    -647.8770      -1.3458      -4.6139
PLG4      702.0000     701.7119    -677.7119      -2.1576      -7.6323
PLG4      732.0000     731.3710    -707.3710      -3.1430     -12.0081
PLG4      762.0000     760.7671    -736.7671      -4.4638     -17.8355
PLG4      792.0000     789.9462    -765.9462      -6.0890     -24.6108
PLG4      822.0000     818.9830    -794.9830      -7.9026     -31.9286
PLG4      832.0000     828.6204    -804.6204      -8.5497     -34.5171
PLG4      842.0000     838.2258    -814.2258      -9.2462     -37.2099
PLG4      852.0000     847.8044    -823.8044      -9.9994     -39.9812
PLG4      862.0000     857.3611    -833.3611     -10.7888     -42.8180
PLG4      872.0000     866.9017    -842.9017     -11.5910     -45.7049
PLG4      882.0000     876.4280    -852.4280     -12.3895     -48.6393
PLG4      892.0000     885.9384    -861.9384     -13.1772     -51.6282
PLG4      902.0000     895.4301    -871.4301     -13.9502     -54.6791
PLG4      912.0000     904.8946    -880.8946     -14.6998     -57.8192
PLG4      922.0000     914.3186    -890.3186     -15.4151     -61.0863
PLG4      932.0000     923.7020    -899.7020     -16.1100     -64.4728
PLG4      942.0000     933.0518    -909.0518     -16.7905     -67.9538
PLG4      952.0000     942.3687    -918.3687     -17.4583     -71.5244
PLG4      962.0000     951.6535    -927.6535     -18.1274     -75.1773
PLG4      972.0000     960.8979    -936.8979     -18.8138     -78.9281
PLG4      982.0000     970.0936    -946.0936     -19.5422     -82.7889
PLG4      992.0000     979.2357    -955.2357     -20.3292     -86.7639
PLG4     1002.0000     988.3097    -964.3097     -21.1784     -90.8796
PLG4     1012.0000     997.3177    -973.3177     -22.0746     -95.1281
PLG4     1022.0000    1006.2864    -982.2864     -22.9945     -99.4543
PLG4     1032.0000    1015.2385    -991.2385     -23.9196    -103.8137
PLG4     1042.0000    1024.1847   -1000.1847     -24.8428    -108.1855
PLG4     1052.0000    1033.1337   -1009.1337     -25.7646    -112.5520
PLG4     1062.0000    1042.0916   -1018.0916     -26.6849    -116.9005
PLG4     1072.0000    1051.0610   -1027.0610     -27.6049    -121.2250
PLG4     1082.0000    1060.0386   -1036.0386     -28.5196    -125.5339
PLG4     1092.0000    1069.0211   -1045.0211     -29.4232    -129.8347
PLG4     1102.0000    1078.0114   -1054.0114     -30.3224    -134.1204
PLG4     1112.0000    1087.0039   -1063.0039     -31.2169    -138.4022
PLG4     1122.0000    1095.9972   -1071.9972     -32.1074    -142.6833
PLG4     1132.0000    1104.9966   -1080.9966     -32.9957    -146.9520
PLG4     1142.0000    1114.0009   -1090.0009     -33.8793    -151.2113
PLG4     1152.0000    1123.0098   -1099.0098     -34.7588    -155.4618
PLG4     1162.0000    1132.0247   -1108.0247     -35.6272    -159.7017
PLG4     1172.0000    1141.0453   -1117.0453     -36.4847    -163.9318
PLG4     1182.0000    1150.0670   -1126.0670     -37.3355    -168.1608
PLG4     1192.0000    1159.0868   -1135.0868     -38.1875    -172.3936
PLG4     1202.0000    1168.1127   -1144.1127     -39.0491    -176.6116
PLG4     1212.0000    1177.1498   -1153.1498     -39.9169    -180.8042
PLG4     1222.0000    1186.1925   -1162.1925     -40.7831    -184.9851
PLG4     1232.0000    1195.2329   -1171.2329     -41.6543    -189.1697
PLG4     1242.0000    1204.2572   -1180.2572     -42.5316    -193.3877
PLG4     1252.0000    1213.2394   -1189.2394     -43.4070    -197.6951
PLG4     1262.0000    1222.1641   -1198.1641     -44.2729    -202.1222
PLG4     1272.0000    1231.0482   -1207.0482     -45.1267    -206.6325
PLG4     1282.0000    1239.9147   -1215.9147     -45.9766    -211.1782
PLG4     1292.0000    1248.7743   -1224.7743     -46.8221    -215.7380
PLG4     1302.0000    1257.6383   -1233.6383     -47.6605    -220.2906
PLG4     1312.0000    1266.5112   -1242.5112     -48.4955    -224.8264
PLG4     1322.0000    1275.3954   -1251.3954     -49.3292    -229.3404
