            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:48:04 2007


PLG1  UWI: NO 6608/10-C-4 H          
PLG2  Common: 6608/10-C-4 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      25.0000       0.0000       0.0000
PLG4      400.0000     400.0000    -375.0000       0.0000       0.0000
PLG4      471.0000     470.9983    -445.9983       0.4101       0.0968
PLG4      475.3000     475.2980    -450.2980       0.4612       0.1088
PLG4      504.4000     504.3951    -479.3951       0.7342       0.3918
PLG4      533.4000     533.3884    -508.3884       1.0398       0.9259
PLG4      562.4000     562.3796    -537.3796       1.4619       1.5044
PLG4      591.4000     591.3707    -566.3707       1.8744       2.0926
PLG4      620.5000     620.4475    -595.4475       2.4232       3.0868
PLG4      649.6000     649.4963    -624.4963       3.0893       4.6726
PLG4      678.8000     678.5974    -653.5974       3.7066       6.9761
PLG4      707.9000     707.4804    -682.4804       4.3934      10.4343
PLG4      737.0000     736.2382    -711.2382       5.2084      14.8058
PLG4      753.6000     752.6051    -727.6051       5.5607      17.5537
PLG4      766.1000     764.8913    -739.8913       5.7537      19.8459
PLG4      795.2000     793.3340    -768.3340       6.0515      25.9811
PLG4      824.2000     821.4194    -796.4194       6.0750      33.1971
PLG4      853.3000     849.3166    -824.3166       5.9027      41.4711
PLG4      882.4000     877.2183    -852.2183       5.3183      49.7095
PLG4      911.5000     905.3179    -880.3179       4.3636      57.2113
PLG4      940.6000     933.5606    -908.5606       3.4948      64.1660
PLG4      969.7000     961.8519    -936.8519       2.8692      70.9499
PLG4      998.8000     990.0867    -965.0867       2.3278      77.9713
PLG4     1027.8000    1018.2409    -993.2409       1.8868      84.9089
PLG4     1056.9000    1046.5012   -1021.5012       1.0975      91.7986
PLG4     1086.0000    1074.5586   -1049.5586      -0.5023      99.3411
PLG4     1115.1000    1102.4567   -1077.4567      -2.5697     107.3553
PLG4     1144.2000    1130.3534   -1105.3534      -4.6072     115.3818
PLG4     1173.3000    1158.2211   -1133.2211      -6.4539     123.5544
PLG4     1202.4000    1186.0907   -1161.0907      -8.1982     131.7426
PLG4     1231.4000    1213.9690   -1188.9690      -9.8684     139.5520
