            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:45:14 2007


PLG1  UWI: NO 6608/10-B-3 H          
PLG2  Common: 6608/10-B-3 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      398.0000     398.0000    -376.0000       0.0000       0.0000
PLG4      430.0000     429.9999    -407.9999       0.0199       0.0756
PLG4      460.0000     459.9996    -437.9996       0.0271       0.1895
PLG4      480.0000     479.9996    -457.9996       0.0300       0.2383
PLG4      520.0000     519.9954    -497.9954      -0.3784      -0.0149
PLG4      550.0000     549.9789    -527.9789      -1.1197      -0.6633
PLG4      580.0000     579.9355    -557.9355      -2.3295      -1.7030
PLG4      610.0000     609.8454    -587.8454      -4.0912      -3.2053
PLG4      640.0000     639.7191    -617.7191      -6.0631      -5.1209
PLG4      670.0000     669.5760    -647.5760      -7.9682      -7.3397
PLG4      700.0000     699.4229    -677.4229      -9.8370      -9.7196
PLG4      730.0000     729.2638    -707.2638     -11.8333     -12.0726
PLG4      760.0000     759.0968    -737.0968     -13.9920     -14.3813
PLG4      790.0000     788.9291    -766.9291     -16.2253     -16.6269
PLG4      820.0000     818.7712    -796.7712     -18.4108     -18.7877
PLG4      850.0000     848.6136    -826.6136     -20.6159     -20.9246
PLG4      880.0000     878.4485    -856.4485     -22.8880     -23.0973
PLG4      910.0000     908.2844    -886.2844     -25.1324     -25.2833
PLG4      940.0000     938.1274    -916.1274     -27.3071     -27.4439
PLG4      970.0000     967.9735    -945.9735     -29.4537     -29.5884
PLG4     1000.0000     997.8165    -975.8165     -31.6096     -31.7678
PLG4     1030.0000    1027.6548   -1005.6548     -33.7982     -33.9771
PLG4     1060.0000    1057.4901   -1035.4901     -36.0367     -36.1766
PLG4     1090.0000    1087.3228   -1065.3228     -38.3103     -38.3777
PLG4     1120.0000    1117.1547   -1095.1547     -40.5182     -40.6538
PLG4     1150.0000    1146.9836   -1124.9836     -42.6639     -43.0255
PLG4     1180.0000    1176.8082   -1154.8082     -44.8096     -45.4530
PLG4     1210.0000    1206.6302   -1184.6302     -46.9462     -47.9197
PLG4     1240.0000    1236.4497   -1214.4497     -49.0933     -50.4083
PLG4     1270.0000    1266.2725   -1244.2725     -51.2291     -52.8654
PLG4     1300.0000    1296.1036   -1274.1036     -53.3372     -55.2427
PLG4     1330.0000    1325.9427   -1303.9427     -55.4349     -57.5277
PLG4     1360.0000    1355.7874   -1333.7874     -57.5029     -59.7694
PLG4     1390.0000    1385.6359   -1363.6359     -59.5554     -61.9720
PLG4     1420.0000    1415.4932   -1393.4932     -61.5528     -64.1049
PLG4     1450.0000    1445.3632   -1423.3632     -63.4626     -66.1377
PLG4     1480.0000    1475.2383   -1453.2383     -65.3670     -68.1001
PLG4     1510.0000    1505.0940   -1483.0940     -67.7795     -69.7448
PLG4     1540.0000    1534.9152   -1512.9152     -70.8756     -70.7793
PLG4     1570.0000    1564.7278   -1542.7278     -74.1678     -71.3784
PLG4     1600.0000    1594.5349   -1572.5349     -77.5543     -71.3960
PLG4     1630.0000    1624.3080   -1602.3080     -81.0896     -70.4176
PLG4     1660.0000    1654.0084   -1632.0084     -84.6544     -68.1785
PLG4     1690.0000    1683.5938   -1661.5938     -88.3061     -64.8162
PLG4     1720.0000    1713.0121   -1691.0121     -92.2825     -60.4990
PLG4     1750.0000    1742.2372   -1720.2372     -96.6451     -55.3209
PLG4     1780.0000    1771.3441   -1749.3441    -101.1848     -49.6495
PLG4     1800.0000    1790.6885   -1768.6885    -104.1471     -45.5265
PLG4     1810.0000    1800.3173   -1778.3173    -105.6077     -43.2569
PLG4     1820.0000    1809.9039   -1787.9039    -107.1025     -40.8361
PLG4     1830.0000    1819.4535   -1797.4535    -108.6508     -38.3051
PLG4     1840.0000    1828.9486   -1806.9486    -110.2732     -35.6208
PLG4     1850.0000    1838.3776   -1816.3776    -111.9753     -32.7579
PLG4     1860.0000    1847.7509   -1825.7509    -113.7442     -29.7563
PLG4     1870.0000    1857.0718   -1835.0718    -115.5806     -26.6345
PLG4     1880.0000    1866.3534   -1844.3534    -117.4636     -23.4242
PLG4     1890.0000    1875.6249   -1853.6249    -119.3594     -20.1923
PLG4     1900.0000    1884.9012   -1862.9012    -121.2541     -16.9739
PLG4     1910.0000    1894.1903   -1872.1903    -123.1313     -13.7818
PLG4     1920.0000    1903.4888   -1881.4888    -125.0055     -10.6153
PLG4     1930.0000    1912.7891   -1890.7891    -126.8858      -7.4580
PLG4     1940.0000    1922.0923   -1900.0923    -128.7661      -4.3093
PLG4     1950.0000    1931.3923   -1909.3923    -130.6542      -1.1558
PLG4     1960.0000    1940.6914   -1918.6914    -132.5463       1.9982
PLG4     1970.0000    1949.9927   -1927.9927    -134.4361       5.1470
PLG4     1980.0000    1959.2911   -1937.2911    -136.3102       8.3135
PLG4     1990.0000    1968.5886   -1946.5886    -138.1255      11.5167
PLG4     2000.0000    1977.8853   -1955.8853    -139.8427      14.7760
PLG4     2010.0000    1987.1689   -1965.1689    -141.4532      18.1251
PLG4     2020.0000    1996.4454   -1974.4454    -142.9454      21.5482
PLG4     2030.0000    2005.7206   -1983.7206    -144.3305      25.0197
PLG4     2040.0000    2014.9843   -1992.9843    -145.6391      28.5512
