            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:47:00 2007


PLG1  UWI: NO 6608/10-C-2 H          
PLG2  Common: 6608/10-C-2 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      397.0000     397.0000    -375.0000       0.0000       0.0000
PLG4      430.0000     429.9986    -407.9986      -0.2185      -0.1447
PLG4      460.0000     459.9948    -437.9948      -0.5658      -0.4691
PLG4      490.0000     489.9900    -467.9900      -0.8884      -0.9011
PLG4      520.0000     519.9816    -497.9816      -1.2667      -1.4970
PLG4      550.0000     549.9636    -527.9636      -1.6534      -2.4492
PLG4      580.0000     579.9186    -557.9186      -1.9147      -4.0516
PLG4      610.0000     609.8222    -587.8222      -1.9583      -6.4435
PLG4      640.0000     639.6997    -617.6997      -1.9258      -9.1516
PLG4      670.0000     669.6226    -647.6226      -1.9159     -11.2806
PLG4      700.0000     699.6067    -677.6067      -1.8929     -12.1593
PLG4      730.0000     729.6002    -707.6002      -1.7888     -11.6663
PLG4      760.0000     759.5773    -737.5773      -1.5879     -10.5138
PLG4      790.0000     789.5642    -767.5642      -1.2945      -9.7036
PLG4      820.0000     819.5618    -797.5618      -1.0220      -9.4768
PLG4      850.0000     849.5606    -827.5606      -0.9542      -9.6869
PLG4      880.0000     879.5557    -857.5557      -1.1383     -10.1861
PLG4      910.0000     909.5475    -887.5475      -1.4413     -10.8196
PLG4      940.0000     939.5380    -917.5380      -1.7568     -11.5030
PLG4      970.0000     969.5283    -947.5283      -2.1679     -12.1444
PLG4     1000.0000     999.5179    -977.5179      -2.7428     -12.6789
PLG4     1030.0000    1029.5062   -1007.5062      -3.4190     -13.1722
PLG4     1060.0000    1059.4933   -1037.4933      -4.1241     -13.6972
PLG4     1090.0000    1089.4780   -1067.4780      -4.9147     -14.2334
PLG4     1120.0000    1119.4591   -1097.4591      -5.7519     -14.8871
PLG4     1150.0000    1149.4388   -1127.4388      -6.5761     -15.6183
PLG4     1180.0000    1179.4174   -1157.4174      -7.4664     -16.3221
PLG4     1210.0000    1209.3940   -1187.3940      -8.4235     -17.0175
