            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:56:05 2007


PLG1  UWI: NO 6608/10-K-3 H          
PLG2  Common: 6608/10-K-3 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      24.0000       0.0000       0.0000
PLG4      399.9999     399.9999    -375.9999       0.0000       0.0000
PLG4      400.0000     400.0000    -376.0000       0.0000       0.0000
PLG4      410.0000     410.0000    -386.0000       0.0058       0.0115
PLG4      420.0000     420.0000    -396.0000       0.0177       0.0350
PLG4      430.0000     429.9999    -405.9999       0.0343       0.0670
PLG4      440.0000     439.9998    -415.9998       0.0542       0.1039
PLG4      450.0000     449.9997    -425.9997       0.0773       0.1456
PLG4      460.0000     459.9995    -435.9995       0.1034       0.1940
PLG4      470.0000     469.9993    -445.9993       0.1325       0.2506
PLG4      480.0000     479.9991    -455.9991       0.1645       0.3156
PLG4      490.0000     489.9987    -465.9987       0.1979       0.3876
PLG4      500.0000     499.9984    -475.9984       0.2313       0.4653
PLG4      510.0000     509.9980    -485.9980       0.2646       0.5487
PLG4      520.0000     519.9976    -495.9976       0.2974       0.6349
PLG4      530.0000     529.9971    -505.9971       0.3291       0.7209
PLG4      540.0000     539.9967    -515.9967       0.3598       0.8066
PLG4      550.0000     549.9963    -525.9963       0.3905       0.8926
PLG4      560.0000     559.9958    -535.9958       0.4226       0.9793
PLG4      570.0000     569.9954    -545.9954       0.4560       1.0668
PLG4      580.0000     579.9949    -555.9949       0.4909       1.1569
PLG4      590.0000     589.9944    -565.9944       0.5273       1.2513
PLG4      600.0000     599.9939    -575.9939       0.5653       1.3502
PLG4      610.0000     609.9932    -585.9932       0.6075       1.4580
PLG4      620.0000     619.9924    -595.9924       0.6563       1.5794
PLG4      630.0000     629.9913    -605.9913       0.7118       1.7145
PLG4      640.0000     639.9899    -615.9899       0.7773       1.8654
PLG4      650.0000     649.9882    -625.9882       0.8563       2.0345
