            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:51:56 2007


PLG1  UWI: NO 6608/10-D-4 H          
PLG2  Common: 6608/10-D-4 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      398.0000     398.0000    -376.0000       0.0000       0.0000
PLG4      478.2500     478.2470    -456.2470       0.5696       0.1957
PLG4      508.0000     507.9902    -485.9902       1.1904       0.2485
PLG4      537.2200     537.1894    -515.1894       2.2742       0.1524
PLG4      566.2200     566.1406    -544.1406       3.9186      -0.1484
PLG4      624.0700     623.8286    -601.8286       8.1819      -0.8411
PLG4      653.0500     652.7017    -630.7017      10.6640      -0.8909
PLG4      682.1600     681.6669    -659.6669      13.5572      -0.9239
PLG4      711.3000     710.6351    -688.6351      16.7090      -1.1485
PLG4      739.7200     738.9175    -716.9175      19.4900      -1.3463
PLG4      769.5900     768.7038    -746.7038      21.7044      -1.5428
PLG4      798.6200     797.7060    -775.7060      22.8863      -1.8536
PLG4      827.7100     826.7897    -804.7897      23.3195      -2.2679
PLG4      855.7800     854.8562    -832.8562      23.5013      -2.6669
PLG4      885.9000     884.9742    -862.9742      23.6450      -2.9729
PLG4      915.0300     914.1028    -892.1028      23.7336      -3.2355
PLG4      944.1500     943.2214    -921.2214      23.7514      -3.5219
PLG4      973.2900     972.3610    -950.3610      23.7668      -3.6426
PLG4     1002.3700    1001.4410    -979.4410      23.7235      -3.6690
PLG4     1031.5000    1030.5709   -1008.5709      23.6747      -3.6951
PLG4     1089.6200    1088.6908   -1066.6908      23.5897      -3.6572
PLG4     1147.8700    1146.9404   -1124.9404      23.4359      -3.5421
PLG4     1206.0900    1205.1600   -1183.1600      23.3845      -3.3796
PLG4     1264.3600    1263.4298   -1241.4298      23.4879      -3.2530
PLG4     1277.0000    1276.0698   -1254.0698      23.5092      -3.2264
PLG4     1318.7200    1317.7897   -1295.7897      23.4849      -3.1274
PLG4     1346.6300    1345.6997   -1323.6997      23.4413      -3.0927
PLG4     1375.0100    1374.0797   -1352.0797      23.4197      -3.0768
PLG4     1403.4600    1402.5295   -1380.5295      23.4693      -3.0740
PLG4     1431.7700    1430.8394   -1408.8394      23.5728      -3.0708
PLG4     1460.2400    1459.3091   -1437.3091      23.6917      -3.0929
PLG4     1489.0100    1488.0786   -1466.0786      23.8587      -3.1339
PLG4     1517.8600    1516.9279   -1494.9279      24.0601      -3.1658
PLG4     1546.6200    1545.6873   -1523.6873      24.2250      -3.2192
PLG4     1574.8300    1573.8966   -1551.8966      24.3879      -3.2776
PLG4     1602.8600    1601.9257   -1579.9257      24.6011      -3.3536
PLG4     1631.5400    1630.6045   -1608.6045      24.8356      -3.4864
PLG4     1660.0800    1659.1349   -1637.1349      25.4717      -3.7655
PLG4     1689.2000    1688.2009   -1666.2009      27.1447      -4.2261
PLG4     1716.8600    1715.7633   -1693.7633      29.4203      -4.6844
PLG4     1745.8199    1744.6146   -1722.6146      31.8693      -5.2111
PLG4     1774.4800    1773.1553   -1751.1553      34.3837      -5.9168
PLG4     1803.0300    1801.5322   -1779.5322      37.4325      -6.6209
PLG4     1831.6400    1829.9312   -1807.9312      40.8364      -7.2866
PLG4     1860.2900    1858.2793   -1836.2793      44.8774      -8.1290
PLG4     1888.7300    1886.1794   -1864.1794      50.2651      -9.2299
PLG4     1917.2900    1913.9224   -1891.9224      56.9502     -10.3180
PLG4     1945.2800    1940.9031   -1918.9031      64.3293     -11.3182
PLG4     1973.9399    1968.3824   -1946.3824      72.3827     -12.5007
PLG4     2002.1801    1995.2631   -1973.2631      80.9225     -13.8954
PLG4     2030.6700    2022.2225   -2000.2225      90.0591     -15.0425
PLG4     2059.5200    2049.3140   -2027.3140      99.9484     -15.7412
PLG4     2088.1499    2075.8918   -2053.8918     110.5315     -16.8356
PLG4     2116.3401    2101.7051   -2079.7051     121.7298     -18.5261
PLG4     2144.8601    2127.2803   -2105.2803     134.1982     -20.4413
PLG4     2173.6299    2152.5513   -2130.5513     147.8684     -21.8671
PLG4     2201.7900    2176.8140   -2154.8140     162.1140     -22.9982
PLG4     2229.6299    2200.3323   -2178.3323     176.9529     -24.3040
PLG4     2258.0801    2223.9753   -2201.9753     192.7372     -25.4140
PLG4     2286.7500    2247.5149   -2225.5149     209.0670     -26.4985
PLG4     2314.4099    2269.9158   -2247.9158     225.2470     -27.6993
PLG4     2342.8701    2292.5913   -2270.5913     242.4130     -28.7451
PLG4     2371.5200    2315.1245   -2293.1245     260.0761     -29.7729
PLG4     2400.1201    2337.5088   -2315.5088     277.8439     -30.8737
PLG4     2428.6799    2359.9419   -2337.9419     295.4907     -31.8773
PLG4     2456.9800    2382.1572   -2360.1572     312.9869     -32.9924
PLG4     2485.0701    2404.0339   -2382.0339     330.5425     -34.4855
PLG4     2513.8501    2426.2144   -2404.2144     348.7696     -36.5027
PLG4     2542.4800    2448.2151   -2426.2151     366.9364     -38.8663
PLG4     2571.0500    2470.1860   -2448.1860     385.0025     -41.5378
PLG4     2599.7600    2492.2515   -2470.2515     403.1575     -44.3258
PLG4     2628.3501    2514.2615   -2492.2615     421.1970     -47.0701
PLG4     2675.8799    2550.8733   -2528.8733     451.1561     -51.6652
PLG4     2704.4399    2572.9426   -2550.9426     469.0752     -54.4088
