            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:55:04 2007


PLG1  UWI: NO 6608/10-F-1 H          
PLG2  Common: 6608/10-F-1 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      24.0000       0.0000       0.0000
PLG4      403.0000     403.0000    -379.0000       0.0000       0.0000
PLG4      464.0000     464.0000    -440.0000       0.0000       0.0000
PLG4      530.1000     530.0955    -506.0955       0.5214       0.4100
PLG4      555.8000     555.7902    -531.7902       1.0042       0.5826
PLG4      585.8000     585.7821    -561.7821       1.6990       0.6272
PLG4      614.8900     614.8607    -590.8607       2.4509       0.9186
PLG4      644.1400     644.0836    -620.0836       3.1920       1.9010
PLG4      673.1900     673.0521    -649.0521       3.6525       3.9864
PLG4      702.4500     702.1158    -678.1158       4.1133       7.3195
PLG4      731.5100     730.7850    -706.7850       4.5128      12.0254
PLG4      760.7700     759.5291    -735.5291       4.8338      17.4849
PLG4      790.0300     788.2729    -764.2729       5.5055      22.9145
PLG4      819.3600     816.9661    -792.9661       6.5728      28.8906
PLG4      848.3900     845.0845    -821.0845       7.8537      35.9809
PLG4      877.6300     872.9422    -848.9422       9.0431      44.7674
PLG4      906.8000     900.2023    -876.2023      10.1325      55.0840
PLG4      935.8000     926.8280    -902.8280      11.0096      66.5369
PLG4      965.1800     953.2988    -929.2988      11.8999      79.2471
PLG4      994.6600     979.3412    -955.3412      13.0428      93.0117
PLG4     1024.0400    1005.0064    -981.0064      14.2569     107.2598
PLG4     1053.3000    1030.5469   -1006.5469      15.4256     121.4888
PLG4     1082.6700    1056.1646   -1032.1646      16.5866     135.8060
PLG4     1112.0400    1081.6940   -1057.6940      17.8283     150.2732
PLG4     1141.3800    1107.3501   -1083.3501      18.8187     164.4696
PLG4     1170.7000    1133.1913   -1109.1913      19.4061     178.3095
PLG4     1200.1100    1159.1371   -1135.1371      19.8291     192.1509
PLG4     1229.4900    1185.0552   -1161.0552      20.2505     205.9805
PLG4     1258.8300    1210.7928   -1186.7928      20.6214     220.0604
PLG4     1288.2100    1236.3308   -1212.3308      20.8706     234.5835
PLG4     1317.5100    1261.6747   -1237.6747      21.0168     249.2858
PLG4     1330.0000    1272.4613   -1248.4613      21.0900     255.5821
PLG4     1352.5900    1291.8571   -1267.8571      21.1978     267.1617
PLG4     1381.9301    1316.9460   -1292.9460      21.4349     282.3706
PLG4     1411.2500    1341.9921   -1317.9921      21.8109     297.6089
PLG4     1440.6300    1367.0293   -1343.0293      22.0294     312.9801
PLG4     1469.9301    1391.9916   -1367.9916      22.1660     328.3214
PLG4     1499.1300    1416.8755   -1392.8755      22.4074     343.5978
PLG4     1528.3700    1441.7880   -1417.7880      22.7493     358.9023
PLG4     1557.6500    1466.7600   -1442.7600      23.1799     374.1838
PLG4     1586.8300    1491.7407   -1467.7407      23.5638     389.2594
PLG4     1616.1801    1516.9735   -1492.9735      23.8149     404.2484
PLG4     1645.5800    1542.3597   -1518.3597      24.1341     419.0734
