            Well Data Export    
Project             :  NORNE
Cartographic System :  ST_ED50_UTM32N_CM9NE
Depth Mode          :  MD
Depth Unit          :  International meters
Distance Unit       :  meters
Format File         :  /prog/ow/2003_12/dat/wlx/owxPosLog.wlx
Date                :  Thu Dec 27 14:46:33 2007


PLG1  UWI: NO 6608/10-B-4 H          
PLG2  Common: 6608/10-B-4 H                                                                   
PLG3  Measr. Depth    TVD Depth  TVDSS Depth     X-Offset     Y-Offset
PLG4        0.0000       0.0000      22.0000       0.0000       0.0000
PLG4      398.0000     398.0000    -376.0000       0.0000       0.0000
PLG4      459.0000     458.9989    -436.9989      -0.0975      -0.2985
PLG4      479.2200     479.2175    -457.2175      -0.1726      -0.5283
PLG4      508.2800     508.2750    -486.2750      -0.3704      -0.8460
PLG4      537.2200     537.2105    -515.2105      -0.7693      -1.1452
PLG4      566.2200     566.2037    -544.2037      -1.3516      -1.3812
PLG4      595.1400     595.1179    -573.1179      -1.8973      -1.5835
PLG4      624.0700     624.0426    -602.0426      -2.4105      -1.7803
PLG4      649.0500     649.0193    -627.0193      -2.7995      -1.8675
PLG4      681.1600     681.1253    -659.1253      -3.2744      -2.0302
PLG4      709.3000     709.2555    -687.2555      -3.9783      -2.2114
PLG4      738.4300     738.3608    -716.3608      -5.1701      -2.2026
PLG4      767.5600     767.4261    -745.4261      -7.0818      -2.0606
PLG4      796.6200     796.3386    -774.3386      -9.9653      -1.6594
PLG4      825.7100     825.2037    -803.2037     -13.5220      -1.0537
PLG4      856.7800     855.9850    -833.9850     -17.6351      -0.0943
PLG4      883.9000     882.7437    -860.7437     -21.8306       1.2242
PLG4      913.0300     911.2772    -889.2772     -27.3452       3.1976
PLG4      942.1500     939.6484    -917.6484     -33.5422       5.3501
PLG4      971.2900     967.9670    -945.9670     -40.1499       7.2199
PLG4     1000.3700     996.1808    -974.1808     -47.0095       8.8250
PLG4     1029.5000    1024.3583   -1002.3583     -54.2270      10.3974
PLG4     1058.5400    1052.3596   -1030.3596     -61.7787      11.8858
PLG4     1087.6200    1080.3512   -1058.3512     -69.5247      13.3396
PLG4     1116.7600    1108.3340   -1086.3340     -77.5214      14.8044
PLG4     1145.8700    1136.3312   -1114.3312     -85.3794      16.1342
PLG4     1175.0000    1164.4520   -1142.4520     -92.8980      17.2478
PLG4     1204.0900    1192.5533   -1170.5533    -100.3181      18.4609
PLG4     1233.2300    1220.6711   -1198.6711    -107.8130      19.9919
PLG4     1262.3600    1248.7294   -1226.7294    -115.4576      21.6797
PLG4     1277.0000    1262.8131   -1240.8131    -119.3609      22.5414
PLG4     1319.4100    1303.5422   -1281.5422    -130.9060      25.0819
PLG4     1344.6500    1327.7758   -1305.7758    -137.7983      26.5954
PLG4     1378.2800    1360.1143   -1338.1143    -146.8287      28.5050
PLG4     1405.2400    1386.0741   -1364.0741    -153.9781      29.8494
PLG4     1434.2200    1414.0669   -1392.0669    -161.3422      31.2582
PLG4     1462.4100    1441.3907   -1419.3907    -168.0801      32.8920
PLG4     1491.8800    1470.0443   -1448.0443    -174.7276      34.6925
PLG4     1520.9800    1498.4648   -1476.4648    -180.7881      36.2136
PLG4     1548.4000    1525.4272   -1503.4272    -185.5906      37.5099
PLG4     1575.5800    1552.3274   -1530.3274    -189.3148      38.6025
PLG4     1604.5699    1581.1119   -1559.1119    -192.6424      39.4838
PLG4     1634.1700    1610.5515   -1588.5515    -195.6555      40.0988
PLG4     1661.1100    1637.3857   -1615.3857    -198.0202      40.3671
PLG4     1690.3000    1666.4911   -1644.4911    -200.2229      40.6460
PLG4     1719.7100    1695.8407   -1673.8407    -202.0467      41.0879
PLG4     1748.4800    1724.5785   -1702.5785    -203.3395      41.4942
PLG4     1777.1400    1753.2212   -1731.2212    -204.3094      41.6957
PLG4     1805.5400    1781.6062   -1759.6062    -205.2178      41.8472
PLG4     1834.5000    1810.5515   -1788.5515    -206.0837      42.1526
PLG4     1861.3000    1837.3436   -1815.3436    -206.6327      42.4937
PLG4     1889.8900    1865.9287   -1843.9287    -207.0067      42.8695
PLG4     1917.7000    1893.7351   -1871.7351    -207.2455      43.2431
PLG4     1946.7000    1922.7338   -1900.7338    -207.3996      43.4679
PLG4     1975.7800    1951.8135   -1929.8135    -207.4815      43.5896
PLG4     2006.2300    1982.2629   -1960.2629    -207.5775      43.7358
PLG4     2035.1500    2011.1825   -1989.1825    -207.7101      43.8389
PLG4     2063.2900    2039.3218   -2017.3218    -207.9105      43.8506
PLG4     2092.8899    2068.9204   -2046.9204    -208.1374      43.7062
PLG4     2147.6899    2123.7178   -2101.7178    -208.4946      43.2887
PLG4     2176.0300    2152.0564   -2130.0564    -208.6508      43.0339
PLG4     2204.7100    2180.7349   -2158.7349    -208.8107      42.7924
PLG4     2233.8899    2209.9133   -2187.9133    -208.9888      42.5538
PLG4     2259.9199    2235.9419   -2213.9419    -209.1467      42.3345
PLG4     2288.4500    2264.4707   -2242.4707    -209.3045      42.1109
PLG4     2317.3501    2293.3696   -2271.3696    -209.4408      41.8987
PLG4     2345.4199    2321.4380   -2299.4380    -209.5949      41.6571
PLG4     2374.2600    2350.2759   -2328.2759    -209.7533      41.3373
PLG4     2429.8101    2405.8203   -2383.8203    -210.0497      40.6102
PLG4     2458.9500    2434.9578   -2412.9578    -210.2323      40.2877
PLG4     2486.8999    2462.9062   -2440.9062    -210.3934      40.0641
PLG4     2515.8000    2491.8049   -2469.8049    -210.5515      39.8331
PLG4     2590.4800    2566.4819   -2544.4819    -210.9104      39.2659
